hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year
2016-06-23T19,92.67,67.36,10.0,0.44,0.24,1013.43,12.74,152.0,,clear-day,Clear,2016
2016-06-23T20,90.54,66.41,9.94,0.45,0.23,1013.63,11.8,161.0,,clear-day,Clear,2016
2016-06-23T21,88.06,68.48,10.0,0.53,0.21,1013.45,11.52,162.0,,clear-night,Clear,2016
2016-06-23T22,86.09,69.14,10.0,0.57,0.0,1013.8,8.47,158.0,,clear-night,Clear,2016
2016-06-23T23,85.02,68.79,10.0,0.58,0.0,1014.22,8.71,159.0,,clear-night,Clear,2016
2016-06-24T00,83.37,68.87,10.0,0.62,0.0,1014.62,7.7,169.0,,clear-night,Clear,2016
2016-06-24T01,81.65,68.86,9.94,0.65,0.0,1014.73,7.01,169.0,,clear-night,Clear,2016
2016-06-24T02,81.2,68.96,10.0,0.67,0.0,1014.92,7.48,172.0,,clear-night,Clear,2016
2016-06-24T03,80.75,69.48,10.0,0.69,0.0,1014.86,11.3,195.0,,clear-night,Clear,2016
2016-06-24T04,79.31,69.42,10.0,0.72,0.0,1014.78,10.44,188.0,,clear-night,Clear,2016
2016-06-24T05,78.2,69.56,10.0,0.75,0.02,1015.09,10.66,188.0,,clear-night,Clear,2016
2016-06-24T06,77.47,70.0,10.0,0.78,0.21,1015.65,9.22,189.0,,clear-night,Clear,2016
2016-06-24T07,77.38,70.07,10.0,0.78,0.22,1016.17,8.7,195.0,,clear-day,Clear,2016
2016-06-24T08,79.51,70.63,10.0,0.74,0.21,1016.74,11.33,205.0,,clear-day,Clear,2016
2016-06-24T09,82.42,70.47,10.0,0.67,0.23,1017.15,10.34,207.0,,clear-day,Clear,2016
2016-06-24T10,84.52,70.36,10.0,0.63,0.24,1017.39,9.14,205.0,,clear-day,Clear,2016
2016-06-24T11,86.75,70.1,10.0,0.58,0.24,1017.01,8.24,188.0,,clear-day,Clear,2016
2016-06-24T12,89.53,68.51,10.0,0.5,0.24,1016.42,11.27,195.0,,clear-day,Clear,2016
2016-06-24T13,91.34,67.05,10.0,0.45,0.24,1015.84,12.35,175.0,,clear-day,Clear,2016
2016-06-24T14,92.42,65.54,10.0,0.41,0.25,1015.38,14.35,171.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-24T15,93.37,64.56,10.0,0.39,0.28,1014.72,12.52,186.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-24T16,93.82,64.31,10.0,0.38,0.29,1014.32,10.9,165.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-24T17,93.42,64.01,10.0,0.38,0.29,1013.69,14.24,167.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-24T18,93.26,64.53,10.0,0.39,0.26,1013.24,14.43,168.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-24T19,91.7,64.94,10.0,0.41,0.24,1013.06,13.4,165.0,,clear-day,Clear,2016
2016-06-24T20,89.59,65.69,10.0,0.45,0.23,1013.21,13.28,164.0,,clear-day,Clear,2016
2016-06-24T21,87.16,66.55,10.0,0.51,0.22,1013.23,9.45,157.0,,clear-night,Clear,2016
2016-06-24T22,85.35,67.73,10.0,0.56,0.2,1013.72,10.47,143.0,,clear-night,Clear,2016
2016-06-24T23,84.23,68.48,10.0,0.59,0.21,1014.31,11.24,150.0,,clear-night,Clear,2016
2016-06-25T00,83.25,68.57,10.0,0.61,0.2,1014.48,9.93,158.0,,clear-night,Clear,2016
2016-06-25T01,82.73,68.83,10.0,0.63,0.19,1014.45,9.73,165.0,,clear-night,Clear,2016
2016-06-25T02,81.33,69.62,10.0,0.68,0.06,1014.34,9.92,176.0,,clear-night,Clear,2016
2016-06-25T03,80.98,70.32,10.0,0.7,0.19,1014.17,11.19,178.0,,clear-night,Clear,2016
2016-06-25T04,80.03,70.44,10.0,0.73,0.19,1014.43,11.76,185.0,,clear-night,Clear,2016
2016-06-25T05,79.77,70.56,10.0,0.74,0.02,1014.83,12.17,185.0,,clear-night,Clear,2016
2016-06-25T06,78.99,71.45,9.94,0.78,0.2,1015.24,10.2,178.0,,clear-night,Clear,2016
2016-06-25T07,78.41,71.97,10.0,0.81,0.22,1015.75,12.69,179.0,,clear-day,Clear,2016
2016-06-25T08,80.43,72.31,10.0,0.76,0.25,1016.16,16.14,186.0,,wind,Breezy and Humid,2016
2016-06-25T09,83.23,72.38,10.0,0.7,0.3,1016.46,15.98,180.0,,partly-cloudy-day,Humid and Partly Cloudy,2016
2016-06-25T10,85.68,72.17,10.0,0.64,0.29,1016.62,14.29,183.0,,partly-cloudy-day,Humid and Partly Cloudy,2016
2016-06-25T11,88.43,71.48,10.0,0.57,0.3,1016.26,13.64,183.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-25T12,90.99,71.65,10.0,0.53,0.31,1016.03,14.99,180.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-25T13,91.62,71.11,10.0,0.51,0.6,1015.81,14.32,187.0,,partly-cloudy-day,Mostly Cloudy,2016
2016-06-25T14,91.69,69.91,10.0,0.49,0.27,1015.44,14.12,176.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-25T15,93.77,70.33,10.0,0.47,0.26,1014.87,15.55,201.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-25T16,92.44,69.88,10.0,0.48,0.56,1014.65,13.69,174.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-25T17,91.38,69.75,10.0,0.49,0.1,1014.43,15.01,184.0,,clear-day,Clear,2016
2016-06-25T18,90.26,71.14,10.0,0.54,0.06,1014.12,14.09,168.0,,clear-day,Clear,2016
2016-06-25T19,89.53,70.98,10.0,0.55,0.46,1013.94,14.26,169.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-25T20,87.44,70.33,10.0,0.57,0.02,1014.36,11.63,171.0,,clear-day,Clear,2016
2016-06-25T21,86.18,70.58,10.0,0.6,0.0,1014.53,11.72,178.0,,clear-night,Clear,2016
2016-06-25T22,84.43,71.19,10.0,0.65,0.46,1014.73,11.4,179.0,,partly-cloudy-night,Partly Cloudy,2016
2016-06-25T23,83.52,70.78,10.0,0.66,0.0,1015.04,9.12,172.0,,clear-night,Clear,2016
2016-06-26T00,82.65,71.32,10.0,0.69,0.03,1015.54,10.68,170.0,,clear-night,Clear,2016
2016-06-26T01,82.34,71.55,10.0,0.7,0.46,1016.32,6.96,178.0,,partly-cloudy-night,Partly Cloudy,2016
2016-06-26T02,81.55,72.27,10.0,0.74,0.03,1017.13,6.91,183.0,,clear-night,Humid,2016
2016-06-26T03,81.21,72.51,10.0,0.75,0.0,1017.36,7.89,194.0,,clear-night,Humid,2016
2016-06-26T04,80.38,72.54,10.0,0.77,0.46,1017.14,6.73,181.0,,partly-cloudy-night,Humid and Partly Cloudy,2016
2016-06-26T05,79.41,73.13,10.0,0.81,0.0,1017.52,6.05,186.0,,clear-night,Humid,2016
2016-06-26T06,78.58,73.15,9.94,0.84,0.0,1018.01,5.79,171.0,,clear-night,Humid,2016
2016-06-26T07,78.51,74.16,9.94,0.87,0.49,1017.99,9.0,177.0,,partly-cloudy-day,Humid and Partly Cloudy,2016
2016-06-26T08,81.25,74.45,10.0,0.8,0.02,1018.42,8.99,185.0,,clear-day,Humid,2016
2016-06-26T09,83.56,73.21,10.0,0.71,0.23,1018.89,9.98,196.0,,clear-day,Humid,2016
2016-06-26T10,86.54,71.77,10.0,0.62,0.21,1018.81,11.18,184.0,,clear-day,Clear,2016
2016-06-26T11,89.52,69.46,10.0,0.52,0.21,1018.81,13.0,198.0,,clear-day,Clear,2016
2016-06-26T12,91.37,68.57,10.0,0.47,0.21,1018.65,10.42,204.0,,clear-day,Clear,2016
2016-06-26T13,93.25,66.67,10.0,0.42,0.22,1018.32,10.03,197.0,,clear-day,Clear,2016
2016-06-26T14,94.46,67.13,10.0,0.41,0.04,1017.54,13.16,205.0,,clear-day,Clear,2016
2016-06-26T15,95.09,67.12,10.0,0.4,0.04,1016.74,12.96,178.0,,clear-day,Clear,2016
2016-06-26T16,94.99,66.61,10.0,0.4,0.51,1016.22,12.35,185.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-26T17,95.92,66.22,10.0,0.38,0.09,1015.53,12.74,177.0,,clear-day,Clear,2016
2016-06-26T18,95.07,65.69,10.0,0.38,0.14,1015.1,11.54,191.0,,clear-day,Clear,2016
2016-06-26T19,93.54,67.01,10.0,0.42,0.51,1014.63,9.43,177.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-26T20,91.46,67.55,9.89,0.46,0.2,1015.03,7.61,163.0,,clear-day,Clear,2016
2016-06-26T21,88.94,67.37,10.0,0.49,0.21,1015.74,7.37,166.0,,clear-night,Clear,2016
2016-06-26T22,86.31,69.21,10.0,0.57,0.21,1016.64,5.45,159.0,,clear-night,Clear,2016
2016-06-26T23,83.9,71.17,10.0,0.66,0.2,1017.72,5.25,137.0,,clear-night,Clear,2016
2016-06-27T00,83.39,71.3,10.0,0.67,0.2,1017.75,6.0,150.0,,clear-night,Clear,2016
2016-06-27T01,83.02,71.57,10.0,0.69,0.2,1017.47,6.02,160.0,,clear-night,Clear,2016
2016-06-27T02,82.36,72.29,10.0,0.72,0.07,1017.13,5.41,191.0,,clear-night,Humid,2016
2016-06-27T03,81.52,71.42,10.0,0.72,0.1,1016.84,4.83,184.0,,clear-night,Clear,2016
2016-06-27T04,80.43,71.57,10.0,0.75,0.47,1017.18,0.59,88.0,,partly-cloudy-night,Partly Cloudy,2016
2016-06-27T05,79.58,71.61,10.0,0.77,0.09,1017.41,4.15,128.0,,clear-night,Clear,2016
2016-06-27T06,78.58,71.61,10.0,0.79,0.08,1017.85,4.99,159.0,,clear-night,Clear,2016
2016-06-27T07,79.23,72.22,9.97,0.79,0.2,1018.09,5.08,204.0,,clear-day,Humid,2016
2016-06-27T08,83.08,71.74,10.0,0.69,0.21,1018.63,8.04,233.0,,clear-day,Clear,2016
2016-06-27T09,86.24,71.46,10.0,0.62,0.22,1018.91,9.34,257.0,,clear-day,Clear,2016
2016-06-27T10,88.74,71.54,10.0,0.57,0.21,1018.94,9.91,277.0,,clear-day,Clear,2016
2016-06-27T11,91.26,71.44,9.97,0.53,0.24,1018.92,6.1,299.0,,clear-day,Clear,2016
2016-06-27T12,91.88,70.31,10.0,0.5,0.17,1018.81,4.06,267.0,,clear-day,Clear,2016
2016-06-27T13,93.22,69.72,9.92,0.47,0.56,1018.22,1.56,344.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-27T14,96.46,69.65,10.0,0.42,0.16,1017.33,0.85,235.0,,clear-day,Clear,2016
2016-06-27T15,96.87,67.8,10.0,0.39,0.16,1016.52,0.98,114.0,,clear-day,Clear,2016
2016-06-27T16,95.92,68.26,9.96,0.41,0.54,1015.72,2.95,11.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-27T17,95.63,67.73,10.0,0.4,0.19,1015.26,5.06,53.0,,clear-day,Clear,2016
2016-06-27T18,88.99,69.7,9.5,0.53,0.17,1014.92,14.48,68.0,rain,clear-day,Clear,2016
2016-06-27T19,83.13,70.69,9.3,0.66,0.65,1016.01,5.94,77.0,rain,partly-cloudy-day,Mostly Cloudy,2016
2016-06-27T20,82.39,69.79,9.91,0.66,0.12,1016.86,0.76,301.0,rain,clear-day,Clear,2016
2016-06-27T21,82.77,69.91,10.0,0.65,0.08,1016.98,3.8,220.0,rain,clear-night,Clear,2016
2016-06-27T22,83.31,70.82,10.0,0.66,0.63,1017.02,5.07,256.0,rain,partly-cloudy-night,Mostly Cloudy,2016
2016-06-27T23,82.0,71.87,10.0,0.72,0.03,1017.38,1.58,308.0,,clear-night,Clear,2016
2016-06-28T00,82.14,72.6,10.0,0.73,0.0,1017.27,5.53,354.0,,clear-night,Humid,2016
2016-06-28T01,81.25,72.8,10.0,0.76,0.19,1017.25,5.52,348.0,,clear-night,Humid,2016
2016-06-28T02,80.25,71.79,9.94,0.76,0.03,1016.84,6.12,313.0,,clear-night,Clear,2016
2016-06-28T03,79.18,72.35,9.94,0.8,0.04,1016.42,3.98,347.0,,clear-night,Humid,2016
2016-06-28T04,78.74,71.67,10.0,0.79,0.2,1016.38,4.25,341.0,,clear-night,Clear,2016
2016-06-28T05,78.8,71.6,9.94,0.79,0.19,1016.37,2.93,331.0,,clear-night,Clear,2016
2016-06-28T06,78.53,71.56,9.88,0.79,0.2,1016.49,5.07,349.0,,clear-night,Clear,2016
2016-06-28T07,78.52,72.73,9.94,0.82,0.21,1017.03,5.94,340.0,,clear-day,Humid,2016
2016-06-28T08,82.71,73.55,10.0,0.74,0.21,1017.44,4.52,347.0,,clear-day,Humid,2016
2016-06-28T09,85.81,72.89,10.0,0.66,0.21,1017.89,5.28,9.0,,clear-day,Humid,2016
2016-06-28T10,89.02,72.57,10.0,0.59,0.23,1017.99,7.21,353.0,,clear-day,Humid,2016
2016-06-28T11,90.7,71.62,10.0,0.54,0.16,1018.01,7.73,356.0,,clear-day,Clear,2016
2016-06-28T12,92.98,70.82,10.0,0.49,0.24,1017.92,6.91,6.0,,clear-day,Clear,2016
2016-06-28T13,94.12,70.29,9.95,0.46,0.56,1017.04,11.28,354.0,rain,partly-cloudy-day,Partly Cloudy,2016
2016-06-28T14,93.25,70.7,9.8,0.48,0.28,1015.61,9.2,38.0,rain,partly-cloudy-day,Partly Cloudy,2016
2016-06-28T15,93.35,70.75,10.0,0.48,0.17,1015.02,8.9,54.0,rain,clear-day,Clear,2016
2016-06-28T16,95.35,69.33,10.0,0.43,0.53,1014.01,14.2,19.0,rain,partly-cloudy-day,Partly Cloudy,2016
2016-06-28T17,95.13,68.96,10.0,0.43,0.16,1013.79,14.4,45.0,,clear-day,Clear,2016
2016-06-28T18,92.77,68.55,10.0,0.45,0.23,1014.07,13.34,67.0,,clear-day,Clear,2016
2016-06-28T19,92.08,68.29,9.89,0.46,0.53,1014.17,11.29,65.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-28T20,89.17,65.59,9.8,0.46,0.1,1014.62,5.94,99.0,rain,clear-day,Clear,2016
2016-06-28T21,85.15,64.49,10.0,0.5,0.23,1015.47,6.02,144.0,rain,clear-night,Clear,2016
2016-06-28T22,82.41,68.58,10.0,0.63,0.19,1015.65,3.74,235.0,,clear-night,Clear,2016
2016-06-28T23,80.16,68.32,10.0,0.67,0.2,1015.94,2.54,63.0,,clear-night,Clear,2016
2016-06-29T00,78.79,68.78,9.92,0.72,0.2,1015.97,2.21,315.0,,clear-night,Clear,2016
2016-06-29T01,79.01,69.04,9.85,0.72,0.45,1015.37,5.13,255.0,,partly-cloudy-night,Partly Cloudy,2016
2016-06-29T02,78.08,69.15,10.0,0.74,0.0,1014.71,2.82,261.0,,clear-night,Clear,2016
2016-06-29T03,76.48,69.23,10.0,0.78,0.04,1014.83,5.06,344.0,,clear-night,Clear,2016
2016-06-29T04,76.06,69.05,10.0,0.79,0.19,1014.91,1.94,17.0,,clear-night,Clear,2016
2016-06-29T05,75.86,69.64,10.0,0.81,0.03,1015.37,1.15,50.0,,clear-night,Clear,2016
2016-06-29T06,75.37,68.94,9.94,0.81,0.11,1015.8,2.47,17.0,,clear-night,Clear,2016
2016-06-29T07,76.18,69.18,9.94,0.79,0.23,1016.16,1.93,42.0,,clear-day,Clear,2016
2016-06-29T08,80.42,70.6,9.94,0.72,0.22,1016.57,3.37,77.0,,clear-day,Clear,2016
2016-06-29T09,83.12,71.07,9.94,0.67,0.21,1016.97,3.43,106.0,,clear-day,Clear,2016
2016-06-29T10,84.87,70.4,9.94,0.62,0.5,1016.87,4.5,82.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-29T11,86.56,69.38,9.94,0.57,0.19,1016.57,3.67,126.0,,clear-day,Clear,2016
2016-06-29T12,89.5,68.94,9.94,0.51,0.21,1016.44,7.48,77.0,,clear-day,Clear,2016
2016-06-29T13,91.76,67.74,9.94,0.46,0.6,1015.66,5.81,95.0,,partly-cloudy-day,Mostly Cloudy,2016
2016-06-29T14,92.26,66.26,9.94,0.43,0.27,1015.26,6.64,67.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-29T15,93.34,65.25,9.65,0.4,0.24,1014.56,7.71,93.0,,clear-day,Clear,2016
2016-06-29T16,93.48,63.5,10.0,0.37,0.54,1014.49,6.47,90.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-29T17,93.53,63.57,10.0,0.37,0.04,1013.8,9.17,120.0,,clear-day,Clear,2016
2016-06-29T18,92.87,63.82,10.0,0.38,0.22,1013.5,7.96,105.0,,clear-day,Clear,2016
2016-06-29T19,91.21,66.1,10.0,0.44,0.2,1013.42,8.49,113.0,,clear-day,Clear,2016
2016-06-29T20,90.04,66.28,9.94,0.46,0.2,1013.45,7.91,111.0,,clear-day,Clear,2016
2016-06-29T21,86.68,65.42,10.0,0.49,0.2,1013.64,6.94,112.0,,clear-night,Clear,2016
2016-06-29T22,83.97,65.83,10.0,0.55,0.19,1014.03,5.21,121.0,,clear-night,Clear,2016
2016-06-29T23,82.72,66.27,10.0,0.58,0.2,1014.55,4.6,120.0,,clear-night,Clear,2016
2016-06-30T00,81.58,67.05,10.0,0.62,0.2,1014.49,4.48,131.0,,clear-night,Clear,2016
2016-06-30T01,80.95,66.83,10.0,0.62,0.2,1014.55,3.11,126.0,,clear-night,Clear,2016
2016-06-30T02,79.92,67.36,10.0,0.66,0.2,1014.52,3.31,123.0,,clear-night,Clear,2016
2016-06-30T03,78.09,67.23,10.0,0.69,0.03,1014.08,4.84,139.0,,clear-night,Clear,2016
2016-06-30T04,76.85,67.72,9.94,0.74,0.03,1013.96,3.34,139.0,,clear-night,Clear,2016
2016-06-30T05,75.99,67.66,9.89,0.75,0.02,1014.14,3.31,120.0,,clear-night,Clear,2016
2016-06-30T06,75.78,68.19,9.81,0.77,0.22,1014.46,0.72,100.0,,clear-night,Clear,2016
2016-06-30T07,75.95,68.45,9.85,0.78,0.22,1014.94,3.69,104.0,,clear-day,Clear,2016
2016-06-30T08,80.21,69.97,9.89,0.71,0.21,1015.64,2.65,142.0,,clear-day,Clear,2016
2016-06-30T09,84.15,68.74,9.94,0.6,0.21,1015.86,5.61,165.0,,clear-day,Clear,2016
2016-06-30T10,87.14,68.55,10.0,0.54,0.2,1015.87,6.1,155.0,,clear-day,Clear,2016
2016-06-30T11,89.24,67.58,10.0,0.49,0.16,1015.77,6.84,181.0,,clear-day,Clear,2016
2016-06-30T12,90.8,67.27,10.0,0.46,0.25,1015.42,7.85,199.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-30T13,90.75,66.65,10.0,0.45,0.57,1014.93,6.31,172.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-30T14,92.52,65.66,10.0,0.41,0.23,1014.38,4.23,151.0,,clear-day,Clear,2016
2016-06-30T15,94.15,64.44,10.0,0.38,0.17,1013.85,5.09,139.0,,clear-day,Clear,2016
2016-06-30T16,93.99,63.51,10.0,0.37,0.5,1013.34,6.61,166.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-30T17,95.09,63.55,10.0,0.36,0.02,1012.87,8.13,161.0,,clear-day,Clear,2016
2016-06-30T18,94.36,63.68,10.0,0.37,0.1,1012.37,7.23,145.0,,clear-day,Clear,2016
2016-06-30T19,93.29,64.7,10.0,0.39,0.46,1011.96,8.43,121.0,,partly-cloudy-day,Partly Cloudy,2016
2016-06-30T20,90.45,64.08,10.0,0.42,0.2,1012.33,10.96,134.0,,clear-day,Clear,2016
2016-06-30T21,87.06,63.18,10.0,0.45,0.2,1012.75,7.88,140.0,,clear-night,Clear,2016
2016-06-30T22,85.05,63.8,10.0,0.49,0.2,1013.48,6.86,138.0,,clear-night,Clear,2016
2016-06-30T23,83.9,63.85,10.0,0.51,0.2,1013.67,7.17,159.0,,clear-night,Clear,2016
2016-07-01T00,82.02,65.11,10.0,0.57,0.2,1013.88,6.45,185.0,,clear-night,Clear,2016
2016-07-01T01,81.23,65.51,10.0,0.59,0.2,1013.88,6.83,187.0,,clear-night,Clear,2016
2016-07-01T02,78.92,66.35,10.0,0.66,0.2,1013.62,6.64,188.0,,clear-night,Clear,2016
2016-07-01T03,79.55,65.78,10.0,0.63,0.2,1013.94,4.21,194.0,,clear-night,Clear,2016
2016-07-01T04,77.68,65.76,10.0,0.67,0.18,1014.07,3.04,183.0,,clear-night,Clear,2016
2016-07-01T05,76.23,65.94,10.0,0.71,0.2,1014.52,2.75,175.0,,clear-night,Clear,2016
2016-07-01T06,75.42,65.82,9.94,0.72,0.22,1014.63,3.65,173.0,,clear-night,Clear,2016
2016-07-01T07,75.77,66.59,10.0,0.73,0.49,1015.05,4.01,174.0,,partly-cloudy-day,Partly Cloudy,2016
2016-07-01T08,79.16,68.8,9.93,0.71,0.02,1015.54,3.23,170.0,,clear-day,Clear,2016
2016-07-01T09,84.06,68.56,10.0,0.6,0.22,1015.85,6.26,207.0,,clear-day,Clear,2016
2016-07-01T10,87.64,69.28,10.0,0.55,0.47,1016.14,6.3,205.0,,partly-cloudy-day,Partly Cloudy,2016
2016-07-01T11,90.66,68.05,10.0,0.48,0.23,1016.18,8.66,205.0,,clear-day,Clear,2016
2016-07-01T12,92.3,67.08,10.0,0.44,0.19,1016.31,6.36,206.0,,clear-day,Clear,2016
2016-07-01T13,93.43,66.46,10.0,0.41,0.25,1015.75,5.97,192.0,,partly-cloudy-day,Partly Cloudy,2016
2016-07-01T14,94.99,64.3,10.0,0.37,0.27,1015.24,5.2,172.0,,partly-cloudy-day,Partly Cloudy,2016
2016-07-01T15,95.95,64.8,10.0,0.36,0.27,1014.67,7.12,173.0,,partly-cloudy-day,Partly Cloudy,2016
2016-07-01T16,96.13,63.79,10.0,0.35,0.52,1014.18,6.53,139.0,,partly-cloudy-day,Partly Cloudy,2016
2016-07-01T17,95.07,63.55,10.0,0.36,0.26,1013.83,8.91,145.0,,partly-cloudy-day,Partly Cloudy,2016
2016-07-01T18,93.65,65.17,10.0,0.39,0.25,1013.32,10.35,127.0,,partly-cloudy-day,Partly Cloudy,2016
2016-07-01T19,93.72,63.41,10.0,0.37,0.22,1013.1,11.29,128.0,,clear-day,Clear,2016
2016-07-01T20,91.36,66.34,10.0,0.44,0.21,1013.01,10.36,135.0,,clear-day,Clear,2016
2016-07-01T21,88.83,63.97,10.0,0.44,0.21,1013.11,9.08,140.0,,clear-night,Clear,2016
2016-07-01T22,86.8,66.62,10.0,0.51,0.21,1014.21,7.39,140.0,,clear-night,Clear,2016
2016-07-01T23,84.61,67.03,10.0,0.56,0.19,1015.04,7.05,139.0,,clear-night,Clear,2016
2016-07-02T00,84.05,67.94,10.0,0.59,0.17,1015.05,8.62,150.0,,clear-night,Clear,2016
2016-07-02T01,83.13,68.74,10.0,0.62,0.17,1014.66,8.02,165.0,,clear-night,Clear,2016
2016-07-02T02,82.47,69.58,10.0,0.65,0.0,1014.43,7.27,169.0,,clear-night,Clear,2016
2016-07-02T03,81.62,69.66,10.0,0.67,0.03,1013.96,8.06,177.0,,clear-night,Clear,2016
2016-07-02T04,80.93,70.51,10.0,0.71,0.2,1013.85,8.25,178.0,,clear-night,Clear,2016
2016-07-02T05,80.66,71.28,10.0,0.73,0.19,1014.02,8.96,185.0,,clear-night,Clear,2016
2016-07-02T06,79.62,71.54,10.0,0.76,0.21,1014.61,8.07,183.0,,clear-night,Clear,2016
2016-07-02T07,79.04,72.25,9.94,0.8,0.22,1014.87,7.53,181.0,,clear-day,Humid,2016
2016-07-02T08,81.94,73.02,10.0,0.75,0.21,1015.1,10.44,194.0,,clear-day,Humid,2016
2016-07-02T09,84.47,71.27,10.0,0.65,0.21,1015.16,12.51,205.0,,clear-day,Clear,2016
2016-07-02T10,86.79,69.39,10.0,0.56,0.21,1014.92,11.64,194.0,,clear-day,Clear,2016
2016-07-02T11,90.31,68.99,10.0,0.5,0.22,1014.54,12.92,186.0,,clear-day,Clear,2016
2016-07-02T12,91.67,68.27,10.0,0.47,0.2,1014.43,8.91,177.0,,clear-day,Clear,2016
2016-07-02T13,93.43,67.62,10.0,0.43,0.52,1014.12,10.34,202.0,,partly-cloudy-day,Partly Cloudy,2016
2016-07-02T14,94.36,68.71,10.0,0.44,0.23,1013.44,10.62,198.0,,clear-day,Clear,2016
2016-07-02T15,94.76,68.99,10.0,0.43,0.2,1012.82,12.13,175.0,,clear-day,Clear,2016
2016-07-02T16,95.36,68.3,10.0,0.42,0.55,1012.2,14.15,168.0,,partly-cloudy-day,Partly Cloudy,2016
2016-07-02T17,95.53,68.23,10.0,0.41,0.2,1011.43,14.0,165.0,,clear-day,Clear,2016
2016-07-02T18,95.29,68.28,10.0,0.42,0.16,1010.72,14.86,163.0,,clear-day,Clear,2016
2016-07-02T19,94.18,67.74,10.0,0.42,0.47,1010.41,16.61,158.0,,partly-cloudy-day,Partly Cloudy,2016
2016-07-02T20,92.39,68.26,9.93,0.46,0.2,1010.25,16.42,151.0,,clear-day,Clear,2016
2016-07-02T21,90.14,68.44,10.0,0.49,0.21,1010.51,13.15,152.0,,clear-night,Clear,2016
2016-07-02T22,88.28,69.32,10.0,0.54,0.44,1010.9,13.02,165.0,,partly-cloudy-night,Partly Cloudy,2016
2016-07-02T23,87.41,69.42,9.94,0.55,0.03,1012.11,13.18,160.0,,clear-night,Clear,2016
2016-07-03T00,87.03,69.72,10.0,0.57,0.0,1011.91,15.19,167.0,,clear-night,Clear,2016
2016-07-03T01,86.06,70.41,10.0,0.6,0.46,1011.5,14.18,176.0,,partly-cloudy-night,Partly Cloudy,2016
2016-07-03T02,85.08,71.43,10.0,0.64,0.0,1010.98,18.81,187.0,,wind,Breezy,2016
2016-07-03T03,83.49,71.54,10.0,0.67,0.0,1010.4,17.44,180.0,,wind,Breezy,2016
2016-07-03T04,82.48,71.5,10.0,0.7,0.47,1010.37,14.54,187.0,,partly-cloudy-night,Partly Cloudy,2016
2016-07-03T05,81.44,71.51,10.0,0.72,0.0,1010.4,17.09,188.0,,wind,Breezy,2016
2016-07-03T06,80.6,71.72,10.0,0.74,0.09,1010.82,15.48,188.0,,wind,Breezy,2016
2016-07-03T07,79.76,72.23,10.0,0.78,0.53,1011.11,14.19,187.0,,partly-cloudy-day,Humid and Partly Cloudy,2016
2016-07-03T08,80.86,72.04,10.0,0.75,0.04,1011.53,15.58,187.0,,clear-day,Humid,2016
2016-07-03T09,83.28,71.09,10.0,0.67,0.15,1011.75,19.99,190.0,,wind,Breezy,2016
2016-07-03T10,85.26,70.39,10.0,0.61,0.54,1011.89,21.39,196.0,,wind,Breezy and Partly Cloudy,2016
2016-07-03T11,88.82,70.61,10.0,0.55,0.13,1011.48,19.21,196.0,,wind,Breezy,2016
2016-07-03T12,90.68,70.42,10.0,0.52,0.14,1011.28,20.1,187.0,,wind,Breezy,2016
2016-07-03T13,93.18,71.39,10.0,0.49,0.24,1011.03,18.9,174.0,,wind,Breezy,2016
2016-07-03T14,94.35,71.34,10.0,0.48,0.23,1010.46,16.91,178.0,,clear-day,Clear,2016
2016-07-03T15,95.64,71.91,10.0,0.47,0.2,1009.78,19.6,171.0,,wind,Breezy,2016
2016-07-03T16,95.71,72.09,10.0,0.47,0.54,1009.34,16.61,171.0,,partly-cloudy-day,Humid and Partly Cloudy,2016
2016-07-03T17,95.86,72.06,10.0,0.47,0.24,1008.91,17.25,169.0,,clear-day,Humid,2016
2016-07-03T18,95.83,71.98,10.0,0.46,0.18,1008.32,17.41,172.0,,clear-day,Clear,2016
2016-07-03T19,94.81,70.83,10.0,0.46,0.5,1007.81,18.96,177.0,,wind,Breezy and Partly Cloudy,2016
2016-07-03T20,93.42,70.42,10.0,0.47,0.15,1007.54,15.19,170.0,,clear-day,Clear,2016
