hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year
2012-04-17T12,74.85,63.5,9.96,0.68,0.4,1021.79,0.34,252.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-17T13,76.5,61.89,9.98,0.61,0.74,1020.69,0.89,233.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-17T14,77.84,59.72,10.0,0.54,0.7,1020.09,5.79,208.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-17T15,77.56,60.35,10.0,0.55,0.67,1019.45,6.35,227.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-17T16,80.03,60.94,9.87,0.52,0.64,1018.04,8.07,253.0,rain,partly-cloudy-day,Mostly Cloudy,2012
2012-04-17T17,77.46,60.15,9.8,0.55,0.7,1017.19,3.16,279.0,rain,rain,Light Rain,2012
2012-04-17T18,72.17,61.03,9.73,0.68,0.89,1017.36,14.18,320.0,rain,rain,Light Rain,2012
2012-04-17T19,69.46,61.77,9.57,0.77,0.9,1017.81,13.61,332.0,rain,rain,Drizzle,2012
2012-04-17T20,66.57,60.79,9.92,0.82,0.77,1018.38,11.47,346.0,rain,partly-cloudy-day,Mostly Cloudy,2012
2012-04-17T21,64.07,60.54,9.92,0.88,0.86,1018.33,8.03,338.0,,partly-cloudy-night,Mostly Cloudy,2012
2012-04-17T22,62.9,59.0,9.9,0.87,0.79,1018.72,7.11,330.0,,partly-cloudy-night,Mostly Cloudy,2012
2012-04-17T23,61.93,58.17,9.95,0.88,0.78,1018.5,6.27,328.0,,partly-cloudy-night,Mostly Cloudy,2012
2012-04-18T00,61.81,57.53,9.87,0.86,0.87,1018.51,6.79,310.0,rain,partly-cloudy-night,Mostly Cloudy,2012
2012-04-18T01,60.81,57.41,9.64,0.89,0.91,1018.06,7.8,330.0,rain,partly-cloudy-night,Mostly Cloudy,2012
2012-04-18T02,59.88,56.72,9.58,0.89,0.95,1017.34,6.75,342.0,rain,cloudy,Overcast,2012
2012-04-18T03,60.57,57.37,3.15,0.89,0.99,1016.99,7.04,210.0,rain,rain,Rain,2012
2012-04-18T04,59.13,57.33,3.69,0.94,1.0,1017.03,7.0,322.0,rain,rain,Heavy Rain,2012
2012-04-18T05,59.81,57.97,3.62,0.94,1.0,1016.94,6.32,23.0,rain,rain,Heavy Rain,2012
2012-04-18T06,60.55,58.73,3.84,0.94,1.0,1016.36,8.69,46.0,rain,rain,Rain,2012
2012-04-18T07,60.5,58.69,4.3,0.94,1.0,1016.64,6.84,36.0,rain,rain,Drizzle,2012
2012-04-18T08,60.33,59.32,4.44,0.96,1.0,1017.85,6.48,345.0,rain,rain,Light Rain,2012
2012-04-18T09,60.99,58.63,4.37,0.92,1.0,1018.14,4.76,60.0,rain,cloudy,Overcast,2012
2012-04-18T10,61.03,58.7,4.37,0.92,1.0,1018.45,5.6,78.0,rain,rain,Light Rain,2012
2012-04-18T11,61.32,59.63,4.83,0.94,1.0,1018.22,7.14,105.0,rain,rain,Light Rain,2012
2012-04-18T12,62.53,59.97,6.95,0.91,1.0,1018.16,6.54,123.0,rain,rain,Light Rain,2012
2012-04-18T13,62.95,60.29,6.64,0.91,1.0,1017.96,4.86,100.0,rain,rain,Light Rain,2012
2012-04-18T14,63.84,60.31,6.27,0.88,1.0,1017.9,5.36,112.0,rain,cloudy,Overcast,2012
2012-04-18T15,65.34,59.41,9.37,0.81,0.83,1017.51,2.84,110.0,rain,partly-cloudy-day,Mostly Cloudy,2012
2012-04-18T16,65.43,60.8,9.52,0.85,0.84,1016.71,5.78,75.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-18T17,66.36,59.5,9.7,0.79,0.83,1016.23,6.1,73.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-18T18,65.7,59.75,9.62,0.81,0.83,1016.35,8.54,64.0,rain,partly-cloudy-day,Mostly Cloudy,2012
2012-04-18T19,64.17,59.32,9.5,0.84,0.83,1016.37,6.14,87.0,rain,partly-cloudy-day,Mostly Cloudy,2012
2012-04-18T20,62.42,57.99,9.42,0.85,0.84,1016.72,7.93,72.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-18T21,61.61,58.33,9.4,0.89,1.0,1017.05,7.76,73.0,,cloudy,Overcast,2012
2012-04-18T22,60.64,57.28,9.3,0.89,1.0,1017.62,7.65,75.0,,cloudy,Overcast,2012
2012-04-18T23,59.76,57.1,9.08,0.91,1.0,1017.64,8.35,86.0,,cloudy,Overcast,2012
2012-04-19T00,58.95,55.75,4.62,0.89,1.0,1017.82,7.73,70.0,,cloudy,Overcast,2012
2012-04-19T01,58.02,56.06,4.49,0.93,1.0,1017.68,7.76,59.0,,cloudy,Overcast,2012
2012-04-19T02,57.13,55.22,3.3,0.93,1.0,1017.21,6.64,77.0,,cloudy,Overcast,2012
2012-04-19T03,57.03,54.5,3.44,0.91,1.0,1016.7,7.36,76.0,,cloudy,Overcast,2012
2012-04-19T04,55.63,54.19,3.45,0.95,1.0,1016.36,8.05,67.0,,cloudy,Overcast,2012
2012-04-19T05,55.5,54.0,7.33,0.95,1.0,1016.48,8.37,68.0,,cloudy,Overcast,2012
2012-04-19T06,56.01,53.41,7.38,0.91,1.0,1016.43,7.62,78.0,,cloudy,Overcast,2012
2012-04-19T07,55.95,53.46,7.4,0.91,1.0,1016.73,6.89,79.0,,cloudy,Overcast,2012
2012-04-19T08,56.65,52.62,7.09,0.86,1.0,1017.51,8.87,62.0,,cloudy,Overcast,2012
2012-04-19T09,57.44,53.29,7.52,0.86,1.0,1017.64,9.26,62.0,,cloudy,Overcast,2012
2012-04-19T10,58.52,53.35,8.37,0.83,0.99,1017.66,11.13,63.0,,cloudy,Overcast,2012
2012-04-19T11,59.48,53.54,9.85,0.81,1.0,1018.05,8.7,45.0,,cloudy,Overcast,2012
2012-04-19T12,60.71,53.72,9.92,0.78,1.0,1018.11,4.76,86.0,,cloudy,Overcast,2012
2012-04-19T13,61.94,54.35,9.95,0.76,1.0,1017.81,7.91,44.0,,cloudy,Overcast,2012
2012-04-19T14,65.01,55.88,9.88,0.72,0.84,1017.41,4.87,74.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-19T15,66.2,55.48,9.93,0.68,0.84,1016.61,6.09,45.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-19T16,67.0,56.37,9.85,0.69,0.76,1015.67,6.49,80.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-19T17,67.29,56.46,9.85,0.68,0.49,1014.97,6.39,106.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-19T18,67.21,56.52,9.93,0.69,0.71,1014.67,5.36,99.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-19T19,66.19,57.27,9.81,0.73,0.94,1014.58,5.81,131.0,,cloudy,Overcast,2012
2012-04-19T20,64.99,57.96,9.91,0.78,0.96,1014.69,4.15,132.0,,cloudy,Overcast,2012
2012-04-19T21,64.64,58.07,9.85,0.79,0.99,1015.1,3.23,120.0,,cloudy,Overcast,2012
2012-04-19T22,63.14,57.51,9.88,0.82,0.98,1015.68,6.98,110.0,,cloudy,Overcast,2012
2012-04-19T23,62.23,58.18,9.85,0.87,0.8,1015.76,5.77,103.0,,partly-cloudy-night,Mostly Cloudy,2012
2012-04-20T00,62.02,58.13,9.85,0.87,0.98,1015.38,6.57,103.0,,cloudy,Overcast,2012
2012-04-20T01,61.82,57.47,9.62,0.86,0.83,1015.15,8.8,110.0,,partly-cloudy-night,Mostly Cloudy,2012
2012-04-20T02,61.09,57.33,8.84,0.87,1.0,1014.68,9.14,119.0,,cloudy,Overcast,2012
2012-04-20T03,60.28,57.25,7.39,0.9,1.0,1014.19,8.57,126.0,,cloudy,Overcast,2012
2012-04-20T04,60.19,57.27,7.29,0.9,1.0,1013.76,6.87,106.0,,cloudy,Overcast,2012
2012-04-20T05,59.45,57.22,3.63,0.92,1.0,1013.31,6.04,120.0,,cloudy,Overcast,2012
2012-04-20T06,59.26,57.82,3.6,0.95,1.0,1013.3,5.12,111.0,,cloudy,Overcast,2012
2012-04-20T07,60.55,57.49,3.9,0.9,1.0,1013.55,5.83,82.0,,cloudy,Overcast,2012
2012-04-20T08,60.57,57.53,1.35,0.9,1.0,1014.1,5.61,90.0,,fog,Foggy,2012
2012-04-20T09,60.74,58.9,1.33,0.94,1.0,1014.19,6.43,81.0,,fog,Foggy,2012
2012-04-20T10,62.32,59.03,2.18,0.89,1.0,1014.33,7.48,89.0,,cloudy,Overcast,2012
2012-04-20T11,61.17,58.41,2.81,0.91,1.0,1014.88,6.27,84.0,,cloudy,Overcast,2012
2012-04-20T12,62.92,57.93,5.63,0.84,1.0,1014.83,5.51,99.0,,cloudy,Overcast,2012
2012-04-20T13,63.62,58.54,6.84,0.84,1.0,1014.53,5.93,97.0,,cloudy,Overcast,2012
2012-04-20T14,64.04,58.67,5.96,0.83,0.99,1014.09,4.81,105.0,,cloudy,Overcast,2012
2012-04-20T15,65.48,59.42,7.46,0.81,1.0,1013.63,5.77,141.0,,cloudy,Overcast,2012
2012-04-20T16,66.74,59.63,9.11,0.78,1.0,1013.06,4.73,127.0,,cloudy,Overcast,2012
2012-04-20T17,67.13,59.62,9.42,0.77,0.79,1012.04,5.93,130.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-20T18,69.45,59.39,9.1,0.7,0.42,1011.25,6.95,119.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-20T19,67.79,59.41,8.95,0.75,0.39,1010.56,5.0,126.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-20T20,65.82,59.35,8.59,0.8,0.33,1010.09,5.14,142.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-20T21,63.79,59.33,8.7,0.85,0.64,1010.83,4.5,134.0,,partly-cloudy-night,Mostly Cloudy,2012
2012-04-20T22,62.8,58.64,7.64,0.86,0.73,1011.18,4.53,129.0,,partly-cloudy-night,Mostly Cloudy,2012
2012-04-20T23,62.58,59.19,6.73,0.89,0.94,1011.39,2.9,119.0,,cloudy,Overcast,2012
2012-04-21T00,62.39,59.12,6.46,0.89,0.97,1011.43,2.73,126.0,,cloudy,Overcast,2012
2012-04-21T01,61.61,59.08,6.26,0.91,0.97,1011.32,4.93,110.0,,cloudy,Overcast,2012
2012-04-21T02,61.36,58.89,5.19,0.92,0.89,1010.9,3.11,128.0,,partly-cloudy-night,Mostly Cloudy,2012
2012-04-21T03,59.76,58.07,4.67,0.94,0.82,1009.92,4.6,90.0,,partly-cloudy-night,Mostly Cloudy,2012
2012-04-21T04,59.68,57.93,4.56,0.94,0.82,1009.3,4.7,91.0,,partly-cloudy-night,Mostly Cloudy,2012
2012-04-21T05,60.48,58.84,2.48,0.94,1.0,1008.99,4.58,101.0,,cloudy,Overcast,2012
2012-04-21T06,60.87,60.48,2.45,0.99,1.0,1008.69,4.46,120.0,rain,cloudy,Overcast,2012
2012-04-21T07,60.88,60.62,1.01,0.99,1.0,1008.12,2.77,130.0,,fog,Foggy,2012
2012-04-21T08,61.41,60.2,1.19,0.96,1.0,1008.44,5.06,137.0,,fog,Foggy,2012
2012-04-21T09,62.82,59.55,5.31,0.89,0.84,1009.11,2.17,175.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-21T10,65.25,60.59,6.08,0.85,0.84,1008.55,0.13,70.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-21T11,67.79,60.61,8.11,0.78,0.8,1008.8,1.15,20.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-21T12,70.82,60.31,9.71,0.69,0.87,1009.09,2.52,258.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-21T13,73.44,59.61,9.86,0.62,0.77,1008.09,5.75,355.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-21T14,73.99,55.37,9.86,0.52,0.64,1007.77,2.72,38.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-21T15,76.29,57.37,10.0,0.52,0.79,1007.03,1.59,28.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-21T16,75.04,55.75,10.0,0.51,0.82,1005.72,5.48,3.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-21T17,75.47,56.46,10.0,0.52,0.83,1005.12,8.0,9.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-21T18,74.51,56.6,10.0,0.54,0.79,1005.01,7.63,17.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-21T19,73.37,56.54,10.0,0.56,0.8,1005.01,8.46,351.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-21T20,71.69,57.23,9.95,0.6,0.8,1005.08,8.45,359.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-21T21,70.38,57.37,10.0,0.63,0.83,1005.57,7.21,357.0,,partly-cloudy-night,Mostly Cloudy,2012
2012-04-21T22,63.98,60.19,7.43,0.87,0.87,1006.1,4.33,219.0,rain,rain,Heavy Rain,2012
2012-04-21T23,63.32,59.77,8.6,0.88,0.91,1006.46,4.86,306.0,rain,partly-cloudy-night,Mostly Cloudy,2012
2012-04-22T00,62.57,58.94,9.79,0.88,0.95,1005.95,9.08,320.0,rain,rain,Light Rain,2012
2012-04-22T01,59.75,55.07,9.78,0.85,0.93,1006.07,10.14,312.0,rain,partly-cloudy-night,Mostly Cloudy,2012
2012-04-22T02,57.17,52.28,9.93,0.84,0.92,1005.88,9.04,329.0,,partly-cloudy-night,Mostly Cloudy,2012
2012-04-22T03,55.9,51.16,10.0,0.84,0.94,1004.84,12.85,328.0,,cloudy,Overcast,2012
2012-04-22T04,54.14,49.31,10.0,0.84,0.79,1004.58,18.41,321.0,,wind,Breezy and Mostly Cloudy,2012
2012-04-22T05,53.3,48.3,10.0,0.83,0.82,1004.54,18.34,320.0,,wind,Breezy and Mostly Cloudy,2012
2012-04-22T06,53.09,48.13,10.0,0.83,0.98,1004.6,13.35,329.0,,cloudy,Overcast,2012
2012-04-22T07,53.59,46.47,10.0,0.77,0.98,1004.65,16.26,329.0,,cloudy,Overcast,2012
2012-04-22T08,52.82,46.2,10.0,0.78,0.82,1005.11,14.59,329.0,rain,partly-cloudy-day,Mostly Cloudy,2012
2012-04-22T09,53.22,45.29,10.0,0.74,0.8,1005.36,16.14,329.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-22T10,55.9,45.06,10.0,0.67,0.36,1005.4,17.45,329.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-22T11,57.88,44.91,10.0,0.62,0.3,1005.5,17.37,334.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-22T12,60.64,44.68,10.0,0.56,0.25,1005.21,17.9,311.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-22T13,62.03,42.69,10.0,0.49,0.22,1004.54,16.14,328.0,,clear-day,Clear,2012
2012-04-22T14,63.93,41.88,10.0,0.45,0.23,1004.11,19.63,327.0,,clear-day,Clear,2012
2012-04-22T15,64.79,39.87,10.0,0.4,0.23,1004.25,20.94,316.0,,wind,Breezy,2012
2012-04-22T16,65.3,39.67,10.0,0.39,0.3,1003.78,18.96,313.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-22T17,64.56,37.7,10.0,0.37,0.28,1003.64,22.03,324.0,,wind,Breezy and Partly Cloudy,2012
2012-04-22T18,63.51,36.78,10.0,0.37,0.33,1004.13,21.5,313.0,,wind,Breezy and Partly Cloudy,2012
2012-04-22T19,60.76,35.73,10.0,0.39,0.3,1005.11,21.35,329.0,,wind,Breezy and Partly Cloudy,2012
2012-04-22T20,57.62,35.15,10.0,0.43,0.35,1006.01,16.81,328.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-22T21,55.61,34.04,10.0,0.44,0.22,1006.87,18.37,320.0,,wind,Breezy,2012
2012-04-22T22,53.7,33.45,10.0,0.46,0.22,1007.59,15.18,320.0,,clear-night,Clear,2012
2012-04-22T23,51.77,33.22,10.0,0.49,0.01,1008.07,15.07,326.0,,clear-night,Clear,2012
2012-04-23T00,50.74,33.31,10.0,0.51,0.0,1008.2,13.79,327.0,,clear-night,Clear,2012
2012-04-23T01,49.31,34.09,10.0,0.56,0.0,1008.2,14.0,327.0,,clear-night,Clear,2012
2012-04-23T02,47.59,34.22,10.0,0.6,0.01,1007.99,11.55,318.0,,clear-night,Clear,2012
2012-04-23T03,46.58,34.09,10.0,0.62,0.0,1007.71,13.18,328.0,,clear-night,Clear,2012
2012-04-23T04,45.52,34.31,10.0,0.65,0.02,1007.62,11.53,318.0,,clear-night,Clear,2012
2012-04-23T05,44.7,33.66,10.0,0.65,0.03,1007.89,11.95,317.0,,clear-night,Clear,2012
2012-04-23T06,43.81,34.07,10.0,0.68,0.0,1008.03,10.97,310.0,,clear-night,Clear,2012
2012-04-23T07,43.0,34.32,10.0,0.71,0.21,1008.58,13.71,311.0,,clear-night,Clear,2012
2012-04-23T08,44.06,32.01,10.0,0.62,0.01,1009.01,13.94,325.0,,clear-day,Clear,2012
2012-04-23T09,46.78,32.08,10.0,0.56,0.21,1009.18,15.33,318.0,,clear-day,Clear,2012
2012-04-23T10,49.54,29.31,10.0,0.45,0.29,1009.52,20.41,328.0,,wind,Breezy and Partly Cloudy,2012
2012-04-23T11,50.16,27.97,10.0,0.42,0.69,1010.07,22.18,325.0,,wind,Breezy and Mostly Cloudy,2012
2012-04-23T12,51.61,27.39,10.0,0.39,0.39,1009.99,21.29,313.0,,wind,Breezy and Partly Cloudy,2012
2012-04-23T13,54.16,27.49,10.0,0.36,0.38,1010.0,17.36,312.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-23T14,55.95,27.87,10.0,0.34,0.33,1009.76,21.99,343.0,,wind,Breezy and Partly Cloudy,2012
2012-04-23T15,58.67,27.4,10.0,0.3,0.3,1009.56,18.97,318.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-23T16,58.74,26.77,10.0,0.29,0.26,1009.29,20.78,303.0,,wind,Breezy and Partly Cloudy,2012
2012-04-23T17,58.26,26.59,10.0,0.3,0.27,1009.3,21.0,313.0,,wind,Breezy and Partly Cloudy,2012
2012-04-23T18,58.09,26.0,10.0,0.29,0.26,1009.68,22.57,311.0,,wind,Breezy and Partly Cloudy,2012
2012-04-23T19,56.86,24.6,10.0,0.29,0.27,1010.16,17.6,311.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-23T20,54.91,22.82,10.0,0.28,0.23,1010.76,18.91,318.0,,wind,Breezy,2012
2012-04-23T21,51.97,25.15,10.0,0.35,0.0,1011.47,9.52,310.0,,clear-night,Clear,2012
2012-04-23T22,50.6,25.14,10.0,0.37,0.0,1012.25,7.78,308.0,,clear-night,Clear,2012
2012-04-23T23,47.37,27.04,10.0,0.45,0.0,1012.76,6.58,289.0,,clear-night,Clear,2012
2012-04-24T00,45.48,27.71,10.0,0.5,0.0,1012.66,5.58,280.0,,clear-night,Clear,2012
2012-04-24T01,43.76,27.88,10.0,0.53,0.0,1012.45,6.15,279.0,,clear-night,Clear,2012
2012-04-24T02,42.85,28.54,10.0,0.57,0.0,1012.14,6.33,272.0,,clear-night,Clear,2012
2012-04-24T03,41.68,29.58,10.0,0.62,0.0,1011.86,6.93,270.0,,clear-night,Clear,2012
2012-04-24T04,41.69,30.24,10.0,0.64,0.0,1011.93,7.14,270.0,,clear-night,Clear,2012
2012-04-24T05,42.51,30.49,10.0,0.62,0.0,1012.04,7.04,266.0,,clear-night,Clear,2012
2012-04-24T06,42.91,30.68,10.0,0.62,0.0,1012.28,8.48,266.0,,clear-night,Clear,2012
2012-04-24T07,41.43,31.45,10.0,0.67,0.21,1012.87,7.63,283.0,,clear-night,Clear,2012
2012-04-24T08,44.6,32.37,10.0,0.62,0.0,1013.44,8.81,276.0,,clear-day,Clear,2012
2012-04-24T09,50.02,33.23,10.0,0.52,0.0,1013.64,11.34,270.0,,clear-day,Clear,2012
2012-04-24T10,54.33,34.94,10.0,0.48,0.21,1014.01,12.08,289.0,,clear-day,Clear,2012
2012-04-24T11,59.65,36.47,10.0,0.42,0.21,1013.94,13.95,294.0,,clear-day,Clear,2012
2012-04-24T12,61.75,34.5,10.0,0.36,0.35,1013.98,20.57,302.0,,wind,Breezy and Partly Cloudy,2012
2012-04-24T13,62.86,34.51,10.0,0.35,0.34,1013.6,18.66,291.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-24T14,64.69,33.8,10.0,0.32,0.37,1013.3,22.16,301.0,,wind,Breezy and Partly Cloudy,2012
2012-04-24T15,65.35,35.64,10.0,0.33,0.71,1013.12,17.43,306.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-24T16,65.93,35.36,10.0,0.32,0.34,1012.81,15.26,298.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-24T17,66.78,36.13,10.0,0.32,0.34,1012.3,15.13,315.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-24T18,66.71,36.88,9.9,0.33,0.25,1011.95,12.99,291.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-24T19,65.78,37.0,10.0,0.34,0.26,1012.22,10.04,295.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-24T20,63.67,37.92,10.0,0.38,0.23,1012.09,7.81,281.0,,clear-day,Clear,2012
2012-04-24T21,60.12,38.55,10.0,0.45,0.24,1012.43,5.37,259.0,,clear-night,Clear,2012
2012-04-24T22,56.85,40.7,10.0,0.55,0.2,1012.99,3.18,245.0,,clear-night,Clear,2012
2012-04-24T23,56.21,41.08,10.0,0.57,0.2,1012.93,5.53,240.0,,clear-night,Clear,2012
2012-04-25T00,54.73,41.33,10.0,0.6,0.21,1012.56,5.79,222.0,,clear-night,Clear,2012
2012-04-25T01,55.46,41.45,10.0,0.59,0.21,1012.38,7.04,230.0,,clear-night,Clear,2012
2012-04-25T02,53.4,41.97,10.0,0.65,0.21,1012.48,3.05,248.0,,clear-night,Clear,2012
2012-04-25T03,51.64,41.92,10.0,0.69,0.0,1011.97,4.89,231.0,,clear-night,Clear,2012
2012-04-25T04,50.11,42.09,10.0,0.74,0.0,1012.04,1.59,234.0,,clear-night,Clear,2012
2012-04-25T05,49.09,42.19,10.0,0.77,0.0,1012.42,4.87,222.0,,clear-night,Clear,2012
2012-04-25T06,49.27,43.0,10.0,0.79,0.0,1012.9,5.02,220.0,,clear-night,Clear,2012
2012-04-25T07,49.51,43.13,10.0,0.79,0.21,1013.49,6.86,222.0,,clear-night,Clear,2012
2012-04-25T08,51.21,44.31,10.0,0.77,0.21,1013.84,8.29,223.0,,clear-day,Clear,2012
2012-04-25T09,55.78,46.25,10.0,0.7,0.23,1014.0,7.72,226.0,,clear-day,Clear,2012
2012-04-25T10,61.95,47.95,10.0,0.6,0.33,1014.26,8.46,227.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-25T11,67.29,50.13,10.0,0.54,0.21,1014.18,11.92,248.0,,clear-day,Clear,2012
2012-04-25T12,71.49,52.8,10.0,0.52,0.2,1014.16,10.37,237.0,,clear-day,Clear,2012
2012-04-25T13,75.09,53.83,10.0,0.48,0.21,1013.71,10.77,257.0,,clear-day,Clear,2012
2012-04-25T14,77.07,55.44,10.0,0.47,0.26,1013.26,10.78,249.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-25T15,78.5,55.9,10.0,0.46,0.25,1012.53,11.55,241.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-25T16,78.82,56.77,10.0,0.47,0.28,1011.93,13.09,233.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-25T17,79.67,56.68,10.0,0.45,0.28,1011.51,12.51,232.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-25T18,80.21,55.83,10.0,0.43,0.26,1011.24,13.0,217.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-25T19,79.06,53.55,10.0,0.41,0.49,1011.44,14.53,215.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-25T20,75.94,52.3,10.0,0.44,0.5,1011.86,8.15,228.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-25T21,73.42,52.12,9.85,0.47,0.49,1012.33,7.25,229.0,,partly-cloudy-night,Partly Cloudy,2012
2012-04-25T22,70.02,53.17,10.0,0.55,0.49,1012.75,6.44,219.0,,partly-cloudy-night,Partly Cloudy,2012
2012-04-25T23,68.18,53.24,10.0,0.59,0.5,1012.99,7.08,209.0,,partly-cloudy-night,Partly Cloudy,2012
2012-04-26T00,67.17,53.21,10.0,0.61,0.53,1013.32,3.73,213.0,,partly-cloudy-night,Partly Cloudy,2012
2012-04-26T01,67.34,53.12,10.0,0.6,0.51,1013.32,8.43,221.0,,partly-cloudy-night,Partly Cloudy,2012
2012-04-26T02,67.72,53.61,10.0,0.61,0.52,1013.09,10.39,219.0,,partly-cloudy-night,Partly Cloudy,2012
2012-04-26T03,65.88,53.55,10.0,0.64,0.52,1012.94,9.57,219.0,,partly-cloudy-night,Partly Cloudy,2012
2012-04-26T04,64.84,53.05,10.0,0.66,0.51,1012.92,11.64,228.0,,partly-cloudy-night,Partly Cloudy,2012
2012-04-26T05,63.57,53.8,10.0,0.7,0.5,1013.12,12.79,230.0,,partly-cloudy-night,Partly Cloudy,2012
2012-04-26T06,61.75,54.84,10.0,0.78,0.21,1013.56,8.33,230.0,,clear-night,Clear,2012
2012-04-26T07,60.81,55.94,10.0,0.84,0.22,1013.65,11.2,238.0,,clear-day,Clear,2012
2012-04-26T08,61.93,56.16,10.0,0.81,0.21,1013.95,13.15,238.0,,clear-day,Clear,2012
2012-04-26T09,64.76,56.06,10.0,0.73,0.49,1014.04,12.78,238.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-26T10,68.48,55.04,10.0,0.62,0.53,1014.05,13.75,257.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-26T11,69.94,53.55,10.0,0.56,0.55,1014.76,12.69,260.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-26T12,73.05,54.12,10.0,0.52,0.55,1015.31,11.63,252.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-26T13,74.22,55.1,10.0,0.51,0.52,1014.62,12.94,232.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-26T14,77.9,56.48,9.94,0.48,0.53,1014.0,12.58,246.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-26T15,78.89,54.73,9.87,0.43,0.51,1013.43,11.04,251.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-26T16,81.87,55.3,9.87,0.4,0.23,1012.83,12.94,249.0,,clear-day,Clear,2012
2012-04-26T17,82.7,52.55,9.92,0.35,0.24,1012.32,20.61,256.0,,wind,Breezy,2012
2012-04-26T18,81.86,54.92,10.0,0.4,0.3,1011.68,15.62,248.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-26T19,80.21,55.26,10.0,0.42,0.35,1011.28,15.01,248.0,,partly-cloudy-day,Partly Cloudy,2012
2012-04-26T20,78.87,55.4,10.0,0.45,0.8,1012.62,8.73,249.0,,partly-cloudy-day,Mostly Cloudy,2012
2012-04-26T21,76.78,54.83,10.0,0.47,0.89,1012.94,8.45,232.0,,partly-cloudy-night,Mostly Cloudy,2012
2012-04-26T22,74.72,54.78,10.0,0.5,0.62,1013.62,7.34,240.0,,partly-cloudy-night,Mostly Cloudy,2012
2012-04-26T23,73.65,55.03,10.0,0.52,0.57,1013.92,7.7,239.0,,partly-cloudy-night,Partly Cloudy,2012
2012-04-27T00,72.0,55.27,10.0,0.56,0.72,1013.88,6.38,230.0,,partly-cloudy-night,Mostly Cloudy,2012
2012-04-27T01,70.96,56.1,10.0,0.59,0.68,1014.44,5.07,240.0,,partly-cloudy-night,Mostly Cloudy,2012
