hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year
2015-01-27T16,47.95,28.79,10.0,0.47,0.31,1015.87,13.88,339.0,,partly-cloudy-day,Partly Cloudy,2015
2015-01-27T17,46.92,29.22,10.0,0.5,0.25,1016.18,12.64,324.0,,partly-cloudy-day,Partly Cloudy,2015
2015-01-27T18,44.61,29.95,10.0,0.56,0.24,1017.01,11.27,347.0,,clear-night,Clear,2015
2015-01-27T19,42.4,30.05,10.0,0.61,0.23,1018.02,10.53,355.0,,clear-night,Clear,2015
2015-01-27T20,40.64,29.29,10.0,0.64,0.23,1018.58,10.85,348.0,,clear-night,Clear,2015
2015-01-27T21,38.99,29.42,10.0,0.68,0.23,1019.03,9.47,330.0,,clear-night,Clear,2015
2015-01-27T22,38.03,29.37,10.0,0.71,0.24,1019.38,10.49,339.0,,clear-night,Clear,2015
2015-01-27T23,36.87,28.54,10.0,0.72,0.03,1019.41,9.24,338.0,,clear-night,Clear,2015
2015-01-28T00,36.87,27.71,10.0,0.69,0.24,1019.71,12.15,338.0,,clear-night,Clear,2015
2015-01-28T01,36.69,27.5,10.0,0.69,0.64,1019.89,10.22,347.0,,partly-cloudy-night,Mostly Cloudy,2015
2015-01-28T02,35.81,27.18,10.0,0.71,0.28,1019.56,14.08,348.0,,partly-cloudy-night,Partly Cloudy,2015
2015-01-28T03,34.74,25.67,10.0,0.69,0.23,1020.28,10.09,338.0,,clear-night,Clear,2015
2015-01-28T04,33.92,24.78,10.0,0.69,0.01,1020.78,9.28,330.0,,clear-night,Clear,2015
2015-01-28T05,32.97,24.72,10.0,0.71,0.0,1021.68,10.03,330.0,,clear-night,Clear,2015
2015-01-28T06,32.26,24.61,10.0,0.73,0.01,1022.57,7.96,331.0,,clear-night,Clear,2015
2015-01-28T07,31.9,24.73,10.0,0.74,0.01,1023.64,9.21,331.0,,clear-night,Clear,2015
2015-01-28T08,31.9,24.44,9.89,0.74,0.0,1024.61,7.14,332.0,,clear-day,Clear,2015
2015-01-28T09,34.02,25.16,9.85,0.7,0.0,1025.1,9.1,355.0,,clear-day,Clear,2015
2015-01-28T10,37.84,24.96,10.0,0.59,0.0,1025.82,10.92,332.0,,clear-day,Clear,2015
2015-01-28T11,41.85,23.64,10.0,0.48,0.0,1026.1,7.12,338.0,,clear-day,Clear,2015
2015-01-28T12,45.58,23.32,10.0,0.41,0.2,1026.15,6.95,348.0,,clear-day,Clear,2015
2015-01-28T13,48.15,23.23,10.0,0.37,0.2,1025.03,4.67,52.0,,clear-day,Clear,2015
2015-01-28T14,51.04,22.56,10.0,0.32,0.2,1024.14,2.11,317.0,,clear-day,Clear,2015
2015-01-28T15,53.52,23.09,9.93,0.3,0.21,1023.9,1.42,292.0,,clear-day,Clear,2015
2015-01-28T16,53.97,21.3,10.0,0.28,0.22,1024.1,1.84,165.0,,clear-day,Clear,2015
2015-01-28T17,54.56,21.26,10.0,0.27,0.21,1023.91,3.39,289.0,,clear-day,Clear,2015
2015-01-28T18,51.73,21.82,10.0,0.31,0.0,1024.2,2.87,270.0,,clear-day,Clear,2015
2015-01-28T19,47.0,24.77,10.0,0.41,0.0,1024.52,2.42,130.0,,clear-night,Clear,2015
2015-01-28T20,44.69,25.62,10.0,0.47,0.0,1024.69,3.0,150.0,,clear-night,Clear,2015
2015-01-28T21,43.04,25.2,10.0,0.49,0.2,1025.64,3.0,169.0,,clear-night,Clear,2015
2015-01-28T22,40.84,26.87,10.0,0.57,0.21,1026.06,4.75,178.0,,clear-night,Clear,2015
2015-01-28T23,39.57,26.87,10.0,0.6,0.21,1025.56,5.59,159.0,,clear-night,Clear,2015
2015-01-29T00,39.46,27.43,10.0,0.62,0.21,1025.33,4.61,148.0,,clear-night,Clear,2015
2015-01-29T01,38.67,27.39,10.0,0.64,0.49,1024.93,5.44,159.0,,partly-cloudy-night,Partly Cloudy,2015
2015-01-29T02,38.59,27.57,10.0,0.64,0.0,1025.22,0.84,82.0,,clear-night,Clear,2015
2015-01-29T03,36.88,27.66,10.0,0.69,0.0,1026.01,1.54,144.0,,clear-night,Clear,2015
2015-01-29T04,35.94,27.48,9.97,0.71,0.0,1026.17,3.1,122.0,,clear-night,Clear,2015
2015-01-29T05,34.59,28.08,9.89,0.77,0.0,1025.61,4.22,143.0,,clear-night,Clear,2015
2015-01-29T06,34.64,28.08,9.97,0.77,0.0,1025.16,5.42,140.0,,clear-night,Clear,2015
2015-01-29T07,35.29,28.1,9.93,0.75,0.21,1025.8,4.17,169.0,,clear-night,Clear,2015
2015-01-29T08,34.6,27.21,9.82,0.74,0.0,1026.43,3.09,177.0,,clear-day,Clear,2015
2015-01-29T09,38.89,29.14,9.78,0.68,0.0,1026.73,5.29,188.0,,clear-day,Clear,2015
2015-01-29T10,41.71,29.18,9.9,0.61,0.02,1026.44,7.2,189.0,,clear-day,Clear,2015
2015-01-29T11,46.61,28.94,9.96,0.5,0.0,1026.52,9.24,200.0,,clear-day,Clear,2015
2015-01-29T12,49.81,29.55,10.0,0.45,0.0,1025.41,10.16,199.0,,clear-day,Clear,2015
2015-01-29T13,53.44,27.81,10.0,0.37,0.53,1023.98,8.82,208.0,,partly-cloudy-day,Partly Cloudy,2015
2015-01-29T14,56.21,28.48,10.0,0.34,0.1,1021.83,10.02,207.0,,clear-day,Clear,2015
2015-01-29T15,57.86,26.45,10.0,0.3,0.16,1020.96,9.84,197.0,,clear-day,Clear,2015
2015-01-29T16,58.78,26.59,10.0,0.29,0.23,1020.2,9.98,193.0,,clear-day,Clear,2015
2015-01-29T17,57.94,27.45,10.0,0.31,0.25,1020.1,8.85,202.0,,partly-cloudy-day,Partly Cloudy,2015
2015-01-29T18,56.68,29.29,10.0,0.35,0.2,1020.19,5.53,208.0,,clear-day,Clear,2015
2015-01-29T19,53.64,30.41,10.0,0.41,0.66,1020.59,3.0,219.0,,partly-cloudy-night,Mostly Cloudy,2015
2015-01-29T20,53.31,32.07,10.0,0.44,0.31,1020.77,3.16,217.0,,partly-cloudy-night,Partly Cloudy,2015
2015-01-29T21,53.36,33.21,10.0,0.46,0.31,1020.24,6.26,211.0,,partly-cloudy-night,Partly Cloudy,2015
2015-01-29T22,53.35,34.51,10.0,0.49,0.16,1019.96,4.52,230.0,,clear-night,Clear,2015
2015-01-29T23,53.41,35.56,10.0,0.51,0.31,1019.43,4.96,215.0,,partly-cloudy-night,Partly Cloudy,2015
2015-01-30T00,53.63,36.82,10.0,0.53,0.31,1018.9,6.83,240.0,,partly-cloudy-night,Partly Cloudy,2015
2015-01-30T01,53.94,39.19,10.0,0.57,0.94,1019.23,9.95,295.0,,cloudy,Overcast,2015
2015-01-30T02,49.46,37.7,9.91,0.64,0.16,1020.28,22.31,329.0,,wind,Breezy,2015
2015-01-30T03,46.5,35.74,9.89,0.66,0.31,1021.29,19.65,335.0,,wind,Breezy and Partly Cloudy,2015
2015-01-30T04,42.9,31.17,9.89,0.63,0.19,1022.04,20.94,328.0,,wind,Breezy,2015
2015-01-30T05,40.9,28.64,10.0,0.61,0.31,1022.47,22.19,321.0,,wind,Breezy and Partly Cloudy,2015
2015-01-30T06,39.07,25.98,10.0,0.59,0.26,1023.49,21.11,330.0,,wind,Breezy and Partly Cloudy,2015
2015-01-30T07,37.97,25.72,10.0,0.61,0.23,1024.12,14.08,331.0,,clear-night,Clear,2015
2015-01-30T08,37.99,25.62,10.0,0.61,0.25,1024.62,12.97,338.0,,partly-cloudy-day,Partly Cloudy,2015
2015-01-30T09,39.92,26.18,10.0,0.58,0.24,1025.62,20.66,329.0,,wind,Breezy,2015
2015-01-30T10,41.84,26.38,10.0,0.54,0.26,1026.41,19.01,329.0,,partly-cloudy-day,Partly Cloudy,2015
2015-01-30T11,44.49,25.49,10.0,0.47,0.24,1026.92,15.34,327.0,,clear-day,Clear,2015
2015-01-30T12,45.85,24.63,10.0,0.43,0.22,1026.89,18.07,323.0,,clear-day,Clear,2015
2015-01-30T13,47.77,23.44,10.0,0.38,0.21,1026.03,18.57,327.0,,clear-day,Clear,2015
2015-01-30T14,48.84,23.38,10.0,0.36,0.21,1025.36,16.99,320.0,,clear-day,Clear,2015
2015-01-30T15,49.74,21.81,10.0,0.33,0.21,1025.09,15.25,335.0,,clear-day,Clear,2015
2015-01-30T16,49.73,20.31,10.0,0.31,0.21,1025.32,14.9,328.0,,clear-day,Clear,2015
2015-01-30T17,48.64,19.27,10.0,0.31,0.21,1025.99,17.08,330.0,,clear-day,Clear,2015
2015-01-30T18,45.62,19.83,10.0,0.35,0.21,1026.38,14.06,329.0,,clear-day,Clear,2015
2015-01-30T19,43.51,20.52,10.0,0.4,0.21,1026.97,10.54,346.0,,clear-night,Clear,2015
2015-01-30T20,42.26,21.13,10.0,0.43,0.21,1027.22,11.07,339.0,,clear-night,Clear,2015
2015-01-30T21,40.52,20.7,10.0,0.45,0.2,1027.56,11.41,338.0,,clear-night,Clear,2015
2015-01-30T22,39.51,19.74,10.0,0.45,0.21,1027.91,9.03,342.0,,clear-night,Clear,2015
2015-01-30T23,37.11,19.86,10.0,0.49,0.21,1027.96,7.42,341.0,,clear-night,Clear,2015
2015-01-31T00,35.89,19.72,10.0,0.51,0.21,1028.06,6.4,331.0,,clear-night,Clear,2015
2015-01-31T01,34.72,20.35,10.0,0.55,0.21,1027.27,8.5,328.0,,clear-night,Clear,2015
2015-01-31T02,33.62,20.18,10.0,0.57,0.21,1027.32,7.23,324.0,,clear-night,Clear,2015
2015-01-31T03,32.69,20.05,10.0,0.59,0.21,1027.32,7.98,340.0,,clear-night,Clear,2015
2015-01-31T04,31.52,19.66,10.0,0.61,0.21,1027.23,5.32,342.0,,clear-night,Clear,2015
2015-01-31T05,30.51,19.58,10.0,0.63,0.21,1027.2,2.95,339.0,,clear-night,Clear,2015
2015-01-31T06,29.51,19.61,10.0,0.66,0.21,1027.24,5.25,339.0,,clear-night,Clear,2015
2015-01-31T07,28.58,19.8,10.0,0.69,0.5,1027.94,3.03,334.0,,partly-cloudy-night,Partly Cloudy,2015
2015-01-31T08,29.55,20.56,10.0,0.69,0.0,1028.38,5.28,301.0,,clear-day,Clear,2015
2015-01-31T09,32.79,21.76,10.0,0.63,0.22,1028.7,2.85,340.0,,clear-day,Clear,2015
2015-01-31T10,39.94,20.29,10.0,0.45,0.21,1029.34,2.78,137.0,,clear-day,Clear,2015
2015-01-31T11,42.98,18.1,10.0,0.36,0.02,1029.64,5.7,178.0,,clear-day,Clear,2015
2015-01-31T12,46.17,18.09,10.0,0.32,0.0,1029.2,2.75,203.0,,clear-day,Clear,2015
2015-01-31T13,48.87,18.33,10.0,0.29,0.51,1028.2,1.33,233.0,,partly-cloudy-day,Partly Cloudy,2015
2015-01-31T14,51.58,17.62,10.0,0.26,0.0,1027.11,0.8,290.0,,clear-day,Clear,2015
2015-01-31T15,52.74,16.96,10.0,0.24,0.0,1026.58,0.9,333.0,,clear-day,Clear,2015
2015-01-31T16,53.65,17.01,10.0,0.23,0.0,1026.12,4.03,98.0,,clear-day,Clear,2015
2015-01-31T17,52.78,15.35,10.0,0.22,0.0,1025.93,2.14,105.0,,clear-day,Clear,2015
2015-01-31T18,52.1,16.08,10.0,0.24,0.0,1025.95,1.88,99.0,,clear-day,Clear,2015
2015-01-31T19,50.19,20.58,10.0,0.31,0.67,1026.25,4.23,96.0,,partly-cloudy-night,Mostly Cloudy,2015
2015-01-31T20,48.28,21.88,10.0,0.35,0.02,1026.39,4.56,110.0,,clear-night,Clear,2015
2015-01-31T21,47.5,22.34,9.96,0.37,0.0,1026.2,2.78,137.0,,clear-night,Clear,2015
2015-01-31T22,46.38,23.18,10.0,0.4,0.02,1025.84,2.39,121.0,,clear-night,Clear,2015
2015-01-31T23,45.37,24.27,10.0,0.43,0.02,1025.52,1.93,121.0,,clear-night,Clear,2015
2015-02-01T00,44.42,24.76,9.97,0.46,0.0,1025.18,2.13,142.0,,clear-night,Clear,2015
2015-02-01T01,43.87,24.75,10.0,0.47,0.69,1024.77,2.82,143.0,,partly-cloudy-night,Mostly Cloudy,2015
2015-02-01T02,43.44,24.09,9.97,0.46,0.0,1024.16,2.89,129.0,,clear-night,Clear,2015
2015-02-01T03,43.41,23.51,9.97,0.45,0.0,1023.91,2.94,114.0,,clear-night,Clear,2015
2015-02-01T04,42.05,25.92,9.97,0.52,0.0,1023.24,5.71,132.0,,clear-night,Clear,2015
2015-02-01T05,41.31,25.89,9.97,0.54,0.04,1022.84,2.8,121.0,,clear-night,Clear,2015
2015-02-01T06,41.17,26.5,9.97,0.56,0.04,1022.88,4.5,120.0,,clear-night,Clear,2015
2015-02-01T07,40.41,28.74,9.97,0.63,0.5,1022.9,4.79,124.0,,partly-cloudy-night,Partly Cloudy,2015
2015-02-01T08,39.67,30.4,9.86,0.69,0.0,1022.87,5.8,123.0,,clear-day,Clear,2015
2015-02-01T09,43.53,33.7,9.97,0.68,0.02,1022.33,6.69,132.0,,clear-day,Clear,2015
2015-02-01T10,48.87,37.48,10.0,0.65,0.25,1022.04,8.22,161.0,,partly-cloudy-day,Partly Cloudy,2015
2015-02-01T11,52.95,40.78,10.0,0.63,,1022.02,7.77,186.0,,clear-day,Clear,2015
2015-02-01T12,54.16,41.82,10.0,0.63,0.31,1020.83,6.31,183.0,,partly-cloudy-day,Partly Cloudy,2015
2015-02-01T13,55.06,44.06,9.8,0.66,1.0,1019.17,8.05,174.0,rain,cloudy,Overcast,2015
2015-02-01T14,54.35,46.58,9.49,0.75,,1017.06,7.52,164.0,rain,clear-day,Clear,2015
2015-02-01T15,53.77,48.4,8.81,0.82,,1015.88,7.39,169.0,rain,rain,Drizzle,2015
2015-02-01T16,53.43,48.82,6.42,0.84,,1014.66,8.51,159.0,rain,rain,Light Rain,2015
2015-02-01T17,52.95,50.27,5.38,0.91,,1014.4,9.45,168.0,rain,rain,Rain,2015
2015-02-01T18,54.32,52.0,8.45,0.92,,1013.46,9.3,178.0,rain,rain,Light Rain,2015
2015-02-01T19,54.77,52.19,6.43,0.91,1.0,1012.9,13.08,179.0,rain,rain,Light Rain,2015
2015-02-01T20,54.82,53.01,8.77,0.94,,1011.9,11.7,181.0,rain,rain,Light Rain,2015
2015-02-01T21,55.64,53.13,5.9,0.91,,1011.26,14.64,189.0,rain,rain,Light Rain,2015
2015-02-01T22,55.77,53.39,6.57,0.92,,1009.96,14.45,189.0,rain,rain,Rain,2015
2015-02-01T23,55.74,53.47,7.07,0.92,,1008.46,13.25,192.0,rain,rain,Rain,2015
2015-02-02T00,56.67,54.38,6.46,0.92,0.31,1008.67,6.79,233.0,rain,rain,Rain,2015
2015-02-02T01,55.46,53.65,9.77,0.94,0.96,1007.09,6.69,206.0,rain,rain,Rain,2015
2015-02-02T02,55.41,54.37,5.81,0.96,,1006.3,7.6,224.0,rain,rain,Light Rain,2015
2015-02-02T03,56.4,53.97,6.8,0.92,,1005.96,14.16,272.0,rain,rain,Rain,2015
2015-02-02T04,54.46,51.59,8.02,0.9,,1006.14,19.53,314.0,rain,rain,Light Rain and Breezy,2015
2015-02-02T05,51.82,47.69,10.0,0.86,0.31,1006.94,13.22,290.0,rain,rain,Drizzle,2015
2015-02-02T06,49.55,42.53,10.0,0.77,,1007.63,15.16,276.0,,clear-night,Clear,2015
2015-02-02T07,45.56,37.59,9.94,0.73,0.97,1009.12,21.82,304.0,rain,wind,Breezy and Overcast,2015
2015-02-02T08,42.8,32.3,10.0,0.66,0.31,1011.01,21.21,306.0,,wind,Breezy and Partly Cloudy,2015
2015-02-02T09,41.67,31.07,10.0,0.66,,1012.51,21.14,300.0,,wind,Breezy,2015
2015-02-02T10,40.92,30.23,10.0,0.65,,1014.2,20.3,308.0,,clear-day,Clear,2015
2015-02-02T11,40.81,28.61,10.0,0.61,,1015.59,21.08,308.0,,clear-day,Clear,2015
2015-02-02T12,40.77,27.47,10.0,0.59,,1016.67,20.38,302.0,,clear-day,Clear,2015
2015-02-02T13,41.34,27.89,10.0,0.58,0.75,1017.12,22.3,315.0,,wind,Breezy and Mostly Cloudy,2015
2015-02-02T14,40.41,27.01,10.0,0.58,0.31,1017.48,22.55,317.0,,wind,Breezy and Partly Cloudy,2015
2015-02-02T15,39.52,26.47,10.0,0.59,0.24,1017.87,23.7,310.0,,wind,Breezy,2015
2015-02-02T16,38.75,25.02,10.0,0.57,0.29,1018.79,17.96,315.0,,partly-cloudy-day,Partly Cloudy,2015
2015-02-02T17,38.5,23.59,10.0,0.55,0.23,1019.91,19.09,311.0,,clear-day,Clear,2015
2015-02-02T18,36.42,21.52,10.0,0.54,0.23,1020.81,14.46,336.0,,clear-day,Clear,2015
2015-02-02T19,34.46,20.78,10.0,0.57,0.0,1021.93,13.54,327.0,,clear-night,Clear,2015
2015-02-02T20,32.54,20.47,10.0,0.61,0.0,1022.93,9.84,321.0,,clear-night,Clear,2015
2015-02-02T21,31.38,20.29,10.0,0.63,0.0,1023.68,12.11,329.0,,clear-night,Clear,2015
2015-02-02T22,29.85,19.53,10.0,0.65,0.0,1024.12,8.23,337.0,,clear-night,Clear,2015
2015-02-02T23,28.85,18.81,10.0,0.66,0.0,1023.61,9.8,346.0,,clear-night,Clear,2015
2015-02-03T00,28.15,18.68,10.0,0.67,0.0,1024.98,10.09,323.0,,clear-night,Clear,2015
2015-02-03T01,27.9,18.69,10.0,0.68,0.0,1024.92,11.77,339.0,,clear-night,Clear,2015
2015-02-03T02,27.12,18.52,10.0,0.7,0.0,1024.55,9.34,339.0,,clear-night,Clear,2015
2015-02-03T03,26.84,18.56,10.0,0.71,0.0,1025.1,8.34,329.0,,clear-night,Clear,2015
2015-02-03T04,26.09,18.55,10.0,0.73,0.0,1025.5,8.57,320.0,,clear-night,Clear,2015
2015-02-03T05,25.92,18.55,10.0,0.73,0.21,1025.78,8.08,329.0,,clear-night,Clear,2015
2015-02-03T06,25.21,18.47,10.0,0.75,0.21,1026.17,8.07,331.0,,clear-night,Clear,2015
2015-02-03T07,25.15,18.34,10.0,0.75,0.21,1026.76,5.23,326.0,,clear-night,Clear,2015
2015-02-03T08,25.71,18.42,9.96,0.73,0.02,1027.43,7.02,328.0,,clear-day,Clear,2015
2015-02-03T09,27.35,19.41,9.96,0.72,0.03,1027.54,6.58,328.0,,clear-day,Clear,2015
2015-02-03T10,31.87,19.71,10.0,0.6,0.02,1028.41,3.03,317.0,,clear-day,Clear,2015
2015-02-03T11,36.25,19.72,10.0,0.51,0.0,1028.72,2.12,308.0,,clear-day,Clear,2015
2015-02-03T12,40.86,19.44,10.0,0.42,0.02,1028.63,3.11,295.0,,clear-day,Clear,2015
2015-02-03T13,44.04,18.71,10.0,0.36,0.5,1027.92,3.21,322.0,,partly-cloudy-day,Partly Cloudy,2015
2015-02-03T14,46.85,18.17,10.0,0.31,0.02,1026.89,4.49,314.0,,clear-day,Clear,2015
2015-02-03T15,47.95,15.37,10.0,0.27,0.02,1026.38,3.13,335.0,,clear-day,Clear,2015
2015-02-03T16,49.5,14.77,10.0,0.25,0.02,1025.85,2.65,251.0,,clear-day,Clear,2015
2015-02-03T17,48.7,15.34,10.0,0.26,0.02,1025.63,2.43,263.0,,clear-day,Clear,2015
2015-02-03T18,46.96,17.69,10.0,0.31,0.02,1026.11,3.13,293.0,,clear-day,Clear,2015
2015-02-03T19,44.34,20.75,10.0,0.39,0.66,1026.35,1.28,310.0,,partly-cloudy-night,Mostly Cloudy,2015
2015-02-03T20,41.2,22.28,10.0,0.47,0.0,1026.85,2.93,210.0,,clear-night,Clear,2015
2015-02-03T21,40.24,22.18,10.0,0.48,0.0,1027.2,1.33,243.0,,clear-night,Clear,2015
2015-02-03T22,38.83,22.66,10.0,0.52,0.0,1027.07,3.0,210.0,,clear-night,Clear,2015
2015-02-03T23,38.41,23.04,10.0,0.54,0.0,1026.76,3.0,20.0,,clear-night,Clear,2015
2015-02-04T00,36.32,24.05,10.0,0.61,0.0,1026.49,0.0,,,clear-night,Clear,2015
2015-02-04T01,36.78,23.33,10.0,0.58,0.66,1026.28,0.0,,,partly-cloudy-night,Mostly Cloudy,2015
2015-02-04T02,36.17,24.42,10.0,0.62,0.0,1026.17,3.0,140.0,,clear-night,Clear,2015
2015-02-04T03,35.34,25.6,10.0,0.67,0.0,1025.35,0.0,,,clear-night,Clear,2015
2015-02-04T04,34.42,25.94,10.0,0.71,0.0,1024.5,1.9,12.0,,clear-night,Clear,2015
2015-02-04T05,33.74,25.21,10.0,0.71,0.0,1024.78,3.0,340.0,,clear-night,Clear,2015
2015-02-04T06,34.22,25.83,10.0,0.71,0.0,1025.07,2.17,355.0,,clear-night,Clear,2015
2015-02-04T07,33.54,26.31,10.0,0.74,0.65,1025.51,0.0,,,partly-cloudy-night,Mostly Cloudy,2015
2015-02-04T08,35.01,25.82,9.85,0.69,0.0,1025.53,2.63,96.0,,clear-day,Clear,2015
2015-02-04T09,36.38,28.11,9.92,0.72,0.0,1025.67,3.47,143.0,,clear-day,Clear,2015
2015-02-04T10,40.55,27.6,10.0,0.6,0.0,1025.62,2.25,112.0,,clear-day,Clear,2015
2015-02-04T11,43.88,27.13,10.0,0.51,0.0,1024.83,5.45,140.0,,clear-day,Clear,2015
2015-02-04T12,46.49,25.43,10.0,0.43,0.0,1024.64,5.1,168.0,,clear-day,Clear,2015
2015-02-04T13,48.16,25.21,10.0,0.4,0.67,1023.65,6.98,169.0,,partly-cloudy-day,Mostly Cloudy,2015
2015-02-04T14,49.11,24.2,10.0,0.37,0.02,1022.48,5.43,164.0,,clear-day,Clear,2015
2015-02-04T15,50.05,24.39,10.0,0.36,0.02,1021.78,4.63,157.0,,clear-day,Clear,2015
2015-02-04T16,49.97,24.48,10.0,0.37,0.08,1020.97,4.72,176.0,,clear-day,Clear,2015
2015-02-04T17,49.12,24.85,10.0,0.38,0.03,1020.21,5.25,154.0,,clear-day,Clear,2015
2015-02-04T18,48.43,25.03,10.0,0.4,0.09,1020.13,2.32,173.0,,clear-day,Clear,2015
2015-02-04T19,47.04,27.23,10.0,0.46,0.75,1020.26,3.0,200.0,,partly-cloudy-night,Mostly Cloudy,2015
2015-02-04T20,46.52,29.41,10.0,0.51,0.03,1020.47,2.16,147.0,,clear-night,Clear,2015
2015-02-04T21,45.57,29.86,10.0,0.54,0.0,1019.75,2.86,160.0,,clear-night,Clear,2015
2015-02-04T22,44.55,30.17,10.0,0.57,0.0,1019.54,0.0,,,clear-night,Clear,2015
2015-02-04T23,43.42,30.27,10.0,0.6,0.03,1018.69,0.93,319.0,,clear-night,Clear,2015
2015-02-05T00,43.35,30.78,10.0,0.61,0.1,1018.55,2.88,330.0,,clear-night,Clear,2015
2015-02-05T01,42.02,30.92,10.0,0.64,0.74,1018.12,4.8,338.0,,partly-cloudy-night,Mostly Cloudy,2015
2015-02-05T02,42.08,30.88,10.0,0.64,0.07,1017.58,6.62,317.0,,clear-night,Clear,2015
2015-02-05T03,41.87,29.56,9.95,0.61,0.2,1017.61,4.74,283.0,,clear-night,Clear,2015
2015-02-05T04,41.89,28.66,9.98,0.59,0.1,1017.05,8.45,318.0,,clear-night,Clear,2015
2015-02-05T05,42.59,26.96,10.0,0.54,0.09,1017.11,7.63,305.0,,clear-night,Clear,2015
2015-02-05T06,41.81,26.05,10.0,0.53,0.21,1017.24,9.92,330.0,,clear-night,Clear,2015
2015-02-05T07,41.79,25.99,10.0,0.53,0.63,1017.43,11.22,331.0,,partly-cloudy-night,Mostly Cloudy,2015
2015-02-05T08,42.04,26.9,10.0,0.55,0.27,1017.95,12.74,331.0,,partly-cloudy-day,Partly Cloudy,2015
2015-02-05T09,43.89,29.46,10.0,0.57,0.26,1018.79,14.59,345.0,,partly-cloudy-day,Partly Cloudy,2015
2015-02-05T10,45.89,31.4,10.0,0.57,0.24,1019.61,17.81,341.0,,clear-day,Clear,2015
2015-02-05T11,46.13,31.83,9.96,0.57,0.15,1020.36,17.77,338.0,,clear-day,Clear,2015
2015-02-05T12,48.26,30.18,10.0,0.49,0.04,1020.77,18.97,331.0,,clear-day,Clear,2015
2015-02-05T13,48.82,25.34,10.0,0.4,0.22,1020.69,16.02,347.0,,clear-day,Clear,2015
2015-02-05T14,49.59,22.18,10.0,0.34,0.21,1020.51,15.45,344.0,,clear-day,Clear,2015
2015-02-05T15,49.75,19.27,10.0,0.3,0.0,1020.69,17.38,340.0,,clear-day,Clear,2015
2015-02-05T16,48.93,17.01,10.0,0.28,0.2,1021.02,19.97,330.0,,clear-day,Clear,2015
2015-02-05T17,47.71,15.62,10.0,0.27,0.2,1021.7,12.87,333.0,,clear-day,Clear,2015
2015-02-05T18,44.45,14.58,10.0,0.29,0.2,1022.62,13.91,329.0,,clear-day,Clear,2015
2015-02-05T19,40.66,14.24,10.0,0.34,0.0,1023.38,13.61,323.0,,clear-night,Clear,2015
2015-02-05T20,38.64,12.77,10.0,0.34,0.0,1024.11,11.83,340.0,,clear-night,Clear,2015
2015-02-05T21,36.62,11.78,10.0,0.35,0.0,1024.72,12.18,339.0,,clear-night,Clear,2015
2015-02-05T22,35.5,11.23,10.0,0.36,0.0,1025.51,9.5,341.0,,clear-night,Clear,2015
2015-02-05T23,33.51,11.23,10.0,0.39,0.0,1026.08,7.84,341.0,,clear-night,Clear,2015
2015-02-06T00,31.05,11.44,10.0,0.43,0.0,1026.51,5.64,325.0,,clear-night,Clear,2015
2015-02-06T01,30.71,11.35,10.0,0.44,0.0,1027.0,6.54,334.0,,clear-night,Clear,2015
2015-02-06T02,29.68,11.23,10.0,0.46,0.0,1027.48,6.49,343.0,,clear-night,Clear,2015
2015-02-06T03,27.55,11.69,10.0,0.51,0.0,1027.77,5.31,331.0,,clear-night,Clear,2015
2015-02-06T04,27.17,12.08,10.0,0.52,0.0,1027.5,2.83,327.0,,clear-night,Clear,2015
2015-02-06T05,25.43,12.87,10.0,0.58,0.0,1027.98,4.6,332.0,,clear-night,Clear,2015
2015-02-06T06,26.48,13.15,10.0,0.57,0.0,1028.64,4.43,24.0,,clear-night,Clear,2015
2015-02-06T07,25.28,13.23,10.0,0.6,0.21,1029.13,4.54,40.0,,clear-night,Clear,2015
2015-02-06T08,26.83,12.84,10.0,0.55,0.21,1030.03,1.15,70.0,,clear-day,Clear,2015
2015-02-06T09,32.22,12.84,10.0,0.44,0.21,1029.96,5.87,120.0,,clear-day,Clear,2015
2015-02-06T10,35.48,10.44,10.0,0.35,0.0,1030.36,5.7,143.0,,clear-day,Clear,2015
2015-02-06T11,39.09,7.59,10.0,0.27,0.0,1030.45,5.32,138.0,,clear-day,Clear,2015
2015-02-06T12,42.88,7.6,10.0,0.23,0.02,1030.23,4.44,109.0,,clear-day,Clear,2015
2015-02-06T13,47.45,9.55,10.0,0.21,0.5,1029.22,2.49,267.0,,partly-cloudy-day,Partly Cloudy,2015
2015-02-06T14,48.87,9.57,10.0,0.2,0.02,1028.46,0.61,38.0,,clear-day,Clear,2015
2015-02-06T15,51.02,8.94,10.0,0.18,0.02,1027.16,3.42,265.0,,clear-day,Clear,2015
2015-02-06T16,52.09,9.5,10.0,0.18,0.02,1026.82,6.29,208.0,,clear-day,Clear,2015
2015-02-06T17,51.97,10.4,10.0,0.18,0.03,1026.8,5.4,255.0,,clear-day,Clear,2015
2015-02-06T18,49.62,12.0,10.0,0.22,0.03,1026.99,3.82,274.0,,clear-day,Clear,2015
2015-02-06T19,45.96,14.21,10.0,0.27,0.5,1027.13,2.93,230.0,,partly-cloudy-night,Partly Cloudy,2015
2015-02-06T20,42.83,16.27,10.0,0.34,0.0,1027.35,6.0,210.0,,clear-night,Clear,2015
2015-02-06T21,41.46,16.82,9.91,0.36,0.0,1027.21,2.92,223.0,,clear-night,Clear,2015
