hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year
2014-03-03T05,57.79,50.14,10.0,0.76,0.0,1009.3,8.67,211.0,,clear-night,Clear,2014
2014-03-03T06,57.6,51.36,9.46,0.8,0.0,1010.03,11.99,231.0,rain,clear-night,Clear,2014
2014-03-03T07,55.32,53.83,3.07,0.95,1.0,1011.2,7.57,218.0,rain,rain,Light Rain,2014
2014-03-03T08,55.56,54.2,4.03,0.95,,1010.46,11.26,200.0,rain,rain,Rain,2014
2014-03-03T09,57.07,55.24,7.28,0.94,,1010.54,11.21,230.0,rain,clear-day,Clear,2014
2014-03-03T10,58.32,55.9,5.75,0.92,,1010.87,12.26,234.0,rain,clear-day,Clear,2014
2014-03-03T11,57.8,55.82,5.87,0.93,,1011.25,9.52,249.0,rain,rain,Light Rain,2014
2014-03-03T12,54.95,51.92,6.27,0.9,,1012.08,14.08,297.0,rain,rain,Light Rain,2014
2014-03-03T13,49.94,46.69,7.44,0.89,1.0,1013.26,14.23,293.0,,cloudy,Overcast,2014
2014-03-03T14,47.3,43.77,9.55,0.87,,1013.4,15.34,305.0,,clear-day,Clear,2014
2014-03-03T15,44.88,40.25,9.7,0.84,,1014.36,16.11,292.0,,clear-day,Clear,2014
2014-03-03T16,42.4,36.76,9.83,0.8,,1015.32,12.94,301.0,,clear-day,Clear,2014
2014-03-03T17,39.89,35.27,9.89,0.83,,1016.22,14.19,316.0,,clear-day,Clear,2014
2014-03-03T18,38.53,32.77,9.92,0.8,,1017.34,14.93,305.0,,clear-day,Clear,2014
2014-03-03T19,37.43,32.33,10.0,0.82,1.0,1018.49,16.31,321.0,,cloudy,Overcast,2014
2014-03-03T20,35.81,30.23,10.0,0.8,,1018.72,13.31,328.0,,clear-night,Clear,2014
2014-03-03T21,34.82,28.98,10.0,0.79,,1019.38,12.95,337.0,,clear-night,Clear,2014
2014-03-03T22,34.03,28.24,9.95,0.79,,1020.28,11.61,338.0,,clear-night,Clear,2014
2014-03-03T23,33.75,29.17,9.65,0.83,,1020.99,8.96,350.0,,clear-night,Clear,2014
2014-03-04T00,33.19,30.22,7.95,0.89,,1021.08,8.69,343.0,,clear-night,Clear,2014
2014-03-04T01,33.89,30.25,8.76,0.86,1.0,1020.92,5.71,326.0,,cloudy,Overcast,2014
2014-03-04T02,34.0,31.13,8.97,0.89,,1021.01,5.92,355.0,,clear-night,Clear,2014
2014-03-04T03,36.05,31.83,9.53,0.84,,1020.98,5.95,37.0,,clear-night,Clear,2014
2014-03-04T04,36.24,30.7,9.6,0.8,,1020.25,7.87,76.0,,clear-night,Clear,2014
2014-03-04T05,36.37,30.56,9.7,0.79,,1020.42,8.8,75.0,,clear-night,Clear,2014
2014-03-04T06,36.6,28.84,9.64,0.73,,1021.49,13.05,67.0,,clear-night,Clear,2014
2014-03-04T07,36.49,29.05,9.56,0.74,1.0,1022.25,8.58,67.0,,cloudy,Overcast,2014
2014-03-04T08,35.89,25.3,9.62,0.65,,1022.6,15.58,70.0,,clear-day,Clear,2014
2014-03-04T09,36.12,23.82,9.84,0.61,,1022.55,14.63,79.0,,clear-day,Clear,2014
2014-03-04T10,37.12,24.86,9.93,0.61,,1023.14,11.87,77.0,,clear-day,Clear,2014
2014-03-04T11,39.0,25.05,10.0,0.57,,1023.29,9.81,89.0,,clear-day,Clear,2014
2014-03-04T12,39.62,23.64,10.0,0.52,,1023.25,8.37,67.0,,clear-day,Clear,2014
2014-03-04T13,41.31,24.29,10.0,0.5,1.0,1022.47,8.78,64.0,,cloudy,Overcast,2014
2014-03-04T14,42.24,24.55,10.0,0.49,,1021.29,9.05,92.0,,clear-day,Clear,2014
2014-03-04T15,42.25,23.81,10.0,0.48,,1020.95,6.76,84.0,,clear-day,Clear,2014
2014-03-04T16,42.2,24.51,10.0,0.49,,1020.99,2.99,78.0,,clear-day,Clear,2014
2014-03-04T17,42.03,23.28,10.0,0.47,,1021.81,2.78,119.0,,clear-day,Clear,2014
2014-03-04T18,42.01,23.96,10.0,0.48,,1021.66,4.17,125.0,,clear-day,Clear,2014
2014-03-04T19,41.11,24.32,10.0,0.51,1.0,1021.18,6.63,100.0,,cloudy,Overcast,2014
2014-03-04T20,40.03,24.56,9.9,0.54,,1020.69,7.47,95.0,rain,clear-night,Clear,2014
2014-03-04T21,39.71,24.44,9.86,0.54,,1021.17,5.31,87.0,rain,clear-night,Clear,2014
2014-03-04T22,38.3,26.75,9.89,0.63,0.0,1020.88,7.29,88.0,rain,rain,Drizzle,2014
2014-03-04T23,36.66,29.04,8.63,0.74,0.0,1021.22,7.06,104.0,rain,rain,Light Rain,2014
2014-03-05T00,35.67,29.54,8.83,0.78,0.0,1022.5,4.94,162.0,rain,rain,Light Rain,2014
2014-03-05T01,34.72,28.15,9.85,0.77,0.98,1021.6,7.39,100.0,rain,cloudy,Overcast,2014
2014-03-05T02,34.56,29.54,9.9,0.82,0.0,1021.24,7.13,97.0,rain,clear-night,Clear,2014
2014-03-05T03,34.55,28.83,10.0,0.79,,1021.73,5.29,31.0,rain,clear-night,Clear,2014
2014-03-05T04,34.45,27.9,9.65,0.77,0.0,1021.02,6.86,73.0,,clear-night,Clear,2014
2014-03-05T05,34.2,27.83,10.0,0.77,0.0,1020.71,7.24,70.0,,clear-night,Clear,2014
2014-03-05T06,34.18,27.0,10.0,0.75,0.0,1021.35,5.61,71.0,,clear-night,Clear,2014
2014-03-05T07,34.08,27.46,9.77,0.76,0.85,1021.79,7.49,80.0,,partly-cloudy-night,Mostly Cloudy,2014
2014-03-05T08,34.46,26.84,9.77,0.73,0.0,1021.9,6.77,86.0,,clear-day,Clear,2014
2014-03-05T09,35.99,26.83,10.0,0.69,0.0,1022.67,6.98,81.0,,clear-day,Clear,2014
2014-03-05T10,42.24,28.79,10.0,0.59,0.0,1022.28,5.71,78.0,,clear-day,Clear,2014
2014-03-05T11,42.83,29.58,10.0,0.59,0.0,1022.18,5.52,92.0,,clear-day,Clear,2014
2014-03-05T12,46.98,32.29,10.0,0.56,0.0,1021.6,7.56,123.0,,clear-day,Clear,2014
2014-03-05T13,50.09,34.46,10.0,0.55,0.2,1020.42,3.68,78.0,,clear-day,Clear,2014
2014-03-05T14,53.05,36.2,10.0,0.53,0.0,1018.97,4.06,73.0,,clear-day,Clear,2014
2014-03-05T15,55.76,36.78,10.0,0.49,0.0,1018.59,1.59,99.0,,clear-day,Clear,2014
2014-03-05T16,57.44,37.26,10.0,0.47,0.0,1018.26,2.64,130.0,,clear-day,Clear,2014
2014-03-05T17,58.1,37.11,10.0,0.45,0.0,1018.16,4.66,77.0,,clear-day,Clear,2014
2014-03-05T18,56.11,36.71,10.0,0.48,0.0,1018.58,2.92,111.0,,clear-day,Clear,2014
2014-03-05T19,54.2,38.42,10.0,0.55,0.49,1019.47,4.03,138.0,,partly-cloudy-night,Partly Cloudy,2014
2014-03-05T20,52.73,38.4,10.0,0.58,0.0,1019.5,5.91,109.0,,clear-night,Clear,2014
2014-03-05T21,50.65,39.09,10.0,0.64,0.0,1020.09,6.35,128.0,,clear-night,Clear,2014
2014-03-05T22,49.52,40.49,10.0,0.71,0.0,1020.49,4.68,125.0,,clear-night,Clear,2014
2014-03-05T23,48.37,39.76,10.0,0.72,0.0,1020.11,7.17,101.0,,clear-night,Clear,2014
2014-03-06T00,46.41,39.6,10.0,0.77,0.0,1020.29,5.14,109.0,,clear-night,Clear,2014
2014-03-06T01,45.57,38.79,10.0,0.77,0.48,1020.46,6.79,115.0,,partly-cloudy-night,Partly Cloudy,2014
2014-03-06T02,43.2,38.89,10.0,0.85,0.0,1020.63,7.02,81.0,,clear-night,Clear,2014
2014-03-06T03,42.31,38.84,9.95,0.87,0.0,1019.71,8.82,78.0,,clear-night,Clear,2014
2014-03-06T04,42.13,37.89,9.95,0.85,0.0,1019.36,12.09,80.0,,clear-night,Clear,2014
2014-03-06T05,42.66,32.38,9.91,0.67,0.0,1019.59,13.71,81.0,,clear-night,Clear,2014
2014-03-06T06,41.33,30.02,10.0,0.64,0.0,1020.01,17.22,89.0,,clear-night,Clear,2014
2014-03-06T07,40.99,27.73,10.0,0.59,0.98,1020.82,15.65,80.0,,cloudy,Overcast,2014
2014-03-06T08,40.24,24.35,10.0,0.53,0.0,1020.36,22.36,80.0,,wind,Breezy,2014
2014-03-06T09,40.04,22.75,10.0,0.5,0.0,1021.79,18.44,72.0,,clear-day,Clear,2014
2014-03-06T10,40.28,19.37,10.0,0.43,,1021.42,19.51,81.0,,clear-day,Clear,2014
2014-03-06T11,41.17,17.1,9.9,0.37,0.0,1020.32,18.51,86.0,,clear-day,Clear,2014
2014-03-06T12,41.35,16.68,10.0,0.36,0.0,1019.55,22.68,79.0,,wind,Breezy,2014
2014-03-06T13,42.08,16.7,10.0,0.35,1.0,1018.44,20.06,70.0,,cloudy,Overcast,2014
2014-03-06T14,42.29,19.85,9.41,0.4,,1017.68,17.79,78.0,rain,clear-day,Clear,2014
2014-03-06T15,40.23,26.58,8.45,0.58,,1017.73,10.06,68.0,rain,rain,Drizzle,2014
2014-03-06T16,38.58,29.27,6.58,0.69,,1018.34,11.94,51.0,rain,rain,Light Rain,2014
2014-03-06T17,37.57,31.21,7.86,0.78,,1017.29,15.12,58.0,rain,clear-day,Clear,2014
2014-03-06T18,36.91,31.92,7.51,0.82,,1016.84,14.19,52.0,rain,clear-day,Clear,2014
2014-03-06T19,36.83,33.49,4.38,0.88,1.0,1016.04,13.06,59.0,rain,cloudy,Overcast,2014
2014-03-06T20,36.8,33.97,3.75,0.89,,1016.19,10.55,69.0,rain,rain,Light Rain,2014
2014-03-06T21,36.2,34.19,3.14,0.92,,1016.26,12.16,69.0,rain,rain,Light Rain,2014
2014-03-06T22,36.88,34.94,4.38,0.93,,1016.18,11.05,67.0,rain,rain,Rain,2014
2014-03-06T23,37.02,35.08,4.81,0.93,,1015.98,9.35,58.0,rain,clear-night,Clear,2014
2014-03-07T00,37.03,35.85,3.13,0.95,,1015.63,7.12,74.0,rain,rain,Light Rain,2014
2014-03-07T01,37.07,35.35,3.0,0.93,1.0,1015.06,8.41,57.0,rain,rain,Light Rain,2014
2014-03-07T02,37.85,36.06,2.81,0.93,,1014.48,7.22,36.0,rain,rain,Light Rain,2014
2014-03-07T03,38.83,37.01,2.52,0.93,,1013.88,7.45,26.0,rain,rain,Light Rain,2014
2014-03-07T04,39.63,37.79,2.42,0.93,,1013.67,6.74,16.0,rain,rain,Light Rain,2014
2014-03-07T05,40.58,38.98,3.61,0.94,,1013.98,6.22,358.0,rain,rain,Light Rain,2014
2014-03-07T06,40.67,38.98,4.53,0.94,,1014.42,6.95,350.0,rain,clear-night,Clear,2014
2014-03-07T07,41.8,38.84,2.67,0.89,1.0,1015.31,6.03,329.0,rain,rain,Light Rain,2014
2014-03-07T08,42.05,39.01,2.44,0.89,,1016.25,8.75,334.0,rain,rain,Light Rain,2014
2014-03-07T09,42.66,40.72,5.04,0.93,,1016.84,8.59,343.0,rain,rain,Drizzle,2014
2014-03-07T10,44.87,41.88,6.75,0.89,,1017.26,8.97,17.0,rain,rain,Drizzle,2014
2014-03-07T11,49.09,44.55,9.64,0.84,,1017.17,10.73,35.0,,clear-day,Clear,2014
2014-03-07T12,50.91,43.27,9.95,0.75,,1016.83,11.44,31.0,,clear-day,Clear,2014
2014-03-07T13,53.82,43.94,10.0,0.69,0.75,1015.83,8.12,353.0,,partly-cloudy-day,Mostly Cloudy,2014
2014-03-07T14,55.98,43.07,10.0,0.62,,1014.82,7.3,357.0,,clear-day,Clear,2014
2014-03-07T15,57.68,42.88,9.93,0.58,0.0,1014.0,7.3,30.0,,clear-day,Clear,2014
2014-03-07T16,58.36,42.11,10.0,0.55,,1014.09,6.94,343.0,,clear-day,Clear,2014
2014-03-07T17,58.09,42.35,10.0,0.56,0.0,1014.68,6.54,312.0,,clear-day,Clear,2014
2014-03-07T18,57.04,41.72,10.0,0.56,0.0,1015.09,5.36,327.0,,clear-day,Clear,2014
2014-03-07T19,54.2,41.81,10.0,0.63,0.22,1015.52,5.36,315.0,,clear-night,Clear,2014
2014-03-07T20,50.86,42.03,10.0,0.72,0.0,1016.23,2.61,265.0,,clear-night,Clear,2014
2014-03-07T21,49.31,42.5,10.0,0.77,0.0,1016.85,2.89,278.0,,clear-night,Clear,2014
2014-03-07T22,46.61,41.01,10.0,0.81,0.0,1017.07,2.86,262.0,,clear-night,Clear,2014
2014-03-07T23,46.4,40.82,10.0,0.81,0.0,1017.53,2.88,270.0,,clear-night,Clear,2014
2014-03-08T00,45.33,40.68,9.93,0.84,0.0,1017.37,2.9,277.0,,clear-night,Clear,2014
2014-03-08T01,43.86,39.81,9.86,0.86,0.48,1017.23,1.38,245.0,,partly-cloudy-night,Partly Cloudy,2014
2014-03-08T02,44.01,40.71,9.78,0.88,0.0,1017.16,2.73,196.0,,clear-night,Clear,2014
2014-03-08T03,43.19,40.01,9.73,0.88,0.0,1017.16,5.45,251.0,,clear-night,Clear,2014
2014-03-08T04,42.52,39.42,9.44,0.89,0.0,1017.37,4.42,242.0,,clear-night,Clear,2014
2014-03-08T05,43.37,39.5,9.32,0.86,0.0,1017.58,4.79,279.0,,clear-night,Clear,2014
2014-03-08T06,41.06,37.94,9.18,0.89,0.0,1018.5,5.5,299.0,,clear-night,Clear,2014
2014-03-08T07,40.1,37.52,9.26,0.9,0.21,1019.43,5.49,279.0,,clear-night,Clear,2014
2014-03-08T08,43.33,40.17,9.97,0.89,0.0,1020.31,4.75,295.0,,clear-day,Clear,2014
2014-03-08T09,48.74,42.0,9.97,0.77,0.0,1020.86,7.24,299.0,,clear-day,Clear,2014
2014-03-08T10,54.28,41.17,10.0,0.61,0.0,1021.24,7.33,308.0,,clear-day,Clear,2014
2014-03-08T11,58.78,39.96,10.0,0.5,0.0,1021.39,6.52,296.0,,clear-day,Clear,2014
2014-03-08T12,62.94,40.24,10.0,0.43,0.0,1020.97,10.52,277.0,,clear-day,Clear,2014
2014-03-08T13,64.93,39.99,10.0,0.4,0.2,1020.16,10.12,277.0,,clear-day,Clear,2014
2014-03-08T14,66.85,40.75,10.0,0.38,0.0,1019.08,8.88,275.0,,clear-day,Clear,2014
2014-03-08T15,67.79,39.32,10.0,0.35,0.0,1018.71,11.37,253.0,,clear-day,Clear,2014
2014-03-08T16,68.61,38.87,10.0,0.34,0.0,1018.18,10.92,252.0,,clear-day,Clear,2014
2014-03-08T17,68.4,39.59,10.0,0.35,0.0,1017.93,8.66,283.0,,clear-day,Clear,2014
2014-03-08T18,65.84,40.14,10.0,0.39,0.0,1018.12,9.45,277.0,,clear-day,Clear,2014
2014-03-08T19,61.13,40.84,10.0,0.47,0.2,1018.83,5.26,274.0,,clear-night,Clear,2014
2014-03-08T20,59.09,41.0,10.0,0.51,0.0,1019.32,5.4,272.0,,clear-night,Clear,2014
2014-03-08T21,57.59,41.14,10.0,0.54,0.0,1019.62,5.76,271.0,,clear-night,Clear,2014
2014-03-08T22,55.51,41.93,10.0,0.6,0.0,1019.99,6.42,278.0,,clear-night,Clear,2014
2014-03-08T23,54.39,41.91,10.0,0.63,0.0,1020.18,6.94,278.0,,clear-night,Clear,2014
2014-03-09T00,53.53,42.18,10.0,0.65,0.0,1020.01,7.17,279.0,,clear-night,Clear,2014
2014-03-09T01,53.12,42.19,10.0,0.66,0.48,1020.09,6.62,270.0,,partly-cloudy-night,Partly Cloudy,2014
2014-03-09T02,52.09,42.08,10.0,0.69,0.0,1019.79,5.49,264.0,,clear-night,Clear,2014
2014-03-09T03,51.37,42.22,10.0,0.71,0.0,1019.5,6.78,277.0,,clear-night,Clear,2014
2014-03-09T04,50.74,42.14,9.97,0.72,0.0,1019.34,5.87,283.0,,clear-night,Clear,2014
2014-03-09T05,49.91,41.36,9.86,0.72,0.0,1019.65,5.56,287.0,,clear-night,Clear,2014
2014-03-09T06,48.63,41.14,9.9,0.75,0.0,1020.68,6.39,291.0,,clear-night,Clear,2014
2014-03-09T07,48.04,40.95,9.9,0.76,0.2,1021.12,6.03,289.0,,clear-night,Clear,2014
2014-03-09T08,50.34,42.11,9.9,0.73,0.0,1021.63,6.18,286.0,,clear-day,Clear,2014
2014-03-09T09,54.13,42.08,10.0,0.64,0.0,1021.86,8.32,312.0,,clear-day,Clear,2014
2014-03-09T10,58.14,42.35,10.0,0.56,0.0,1021.96,10.63,318.0,,clear-day,Clear,2014
2014-03-09T11,61.26,40.8,10.0,0.47,0.0,1021.84,10.13,313.0,,clear-day,Clear,2014
2014-03-09T12,63.28,39.4,10.0,0.41,0.0,1021.49,8.29,309.0,,clear-day,Clear,2014
2014-03-09T13,66.14,39.69,10.0,0.38,0.22,1021.04,12.31,308.0,,clear-day,Clear,2014
2014-03-09T14,67.81,41.76,10.0,0.39,0.0,1020.0,12.28,291.0,,clear-day,Clear,2014
2014-03-09T15,68.94,42.07,10.0,0.38,0.0,1019.29,7.86,278.0,,clear-day,Clear,2014
2014-03-09T16,70.37,42.13,10.0,0.36,0.0,1018.91,10.0,287.0,,clear-day,Clear,2014
2014-03-09T17,69.5,41.59,10.0,0.36,0.0,1018.66,8.02,278.0,,clear-day,Clear,2014
2014-03-09T18,66.87,41.1,10.0,0.39,0.0,1018.7,11.33,291.0,,clear-day,Clear,2014
2014-03-09T19,62.98,40.93,10.0,0.44,0.49,1019.2,7.64,296.0,,partly-cloudy-night,Partly Cloudy,2014
2014-03-09T20,60.54,41.26,10.0,0.49,0.0,1019.39,6.25,305.0,,clear-night,Clear,2014
2014-03-09T21,59.17,41.74,10.0,0.52,0.0,1019.72,7.17,299.0,,clear-night,Clear,2014
2014-03-09T22,57.04,41.97,10.0,0.57,0.0,1020.35,5.33,293.0,,clear-night,Clear,2014
2014-03-09T23,,,,,,,,,,,,2014
2014-03-10T00,54.99,41.3,10.0,0.6,0.0,1020.03,7.36,291.0,,clear-night,Clear,2014
2014-03-10T01,53.87,41.24,10.0,0.62,0.0,1019.72,6.26,307.0,,clear-night,Clear,2014
2014-03-10T02,52.35,41.31,9.97,0.66,0.0,1019.45,5.55,310.0,,clear-night,Clear,2014
2014-03-10T03,51.13,41.15,9.9,0.69,0.0,1019.11,6.48,316.0,,clear-night,Clear,2014
2014-03-10T04,49.6,40.98,9.85,0.72,0.0,1018.26,5.63,298.0,,clear-night,Clear,2014
2014-03-10T05,49.56,41.05,9.78,0.72,0.0,1017.95,5.62,299.0,,clear-night,Clear,2014
2014-03-10T06,48.44,40.99,9.72,0.75,0.0,1018.03,3.28,281.0,,clear-night,Clear,2014
2014-03-10T07,47.25,40.98,9.58,0.79,0.0,1018.24,5.7,306.0,,clear-night,Clear,2014
2014-03-10T08,47.12,40.9,7.68,0.79,0.0,1018.65,6.2,306.0,,clear-day,Clear,2014
2014-03-10T09,50.56,42.87,8.16,0.75,0.0,1018.96,8.2,318.0,,clear-day,Clear,2014
2014-03-10T10,54.96,43.02,9.25,0.64,0.0,1018.85,7.67,340.0,,clear-day,Clear,2014
2014-03-10T11,58.98,45.0,9.98,0.6,0.0,1018.82,11.31,309.0,,clear-day,Clear,2014
2014-03-10T12,62.86,46.68,10.0,0.55,0.0,1018.69,14.88,285.0,,clear-day,Clear,2014
2014-03-10T13,65.79,46.64,10.0,0.5,0.0,1017.8,13.49,272.0,,clear-day,Clear,2014
2014-03-10T14,68.04,45.82,10.0,0.45,0.22,1016.93,13.24,302.0,,clear-day,Clear,2014
2014-03-10T15,69.92,45.78,10.0,0.42,0.0,1015.46,14.76,303.0,,clear-day,Clear,2014
2014-03-10T16,71.71,44.52,10.0,0.38,0.0,1014.66,11.26,268.0,,clear-day,Clear,2014
2014-03-10T17,71.81,42.76,10.0,0.35,0.22,1013.78,14.1,270.0,,clear-day,Clear,2014
2014-03-10T18,71.1,43.23,10.0,0.37,0.0,1013.37,14.18,263.0,,clear-day,Clear,2014
2014-03-10T19,68.98,41.97,10.0,0.37,0.0,1013.48,11.79,265.0,,clear-day,Clear,2014
2014-03-10T20,65.62,43.28,10.0,0.44,0.0,1013.68,6.06,272.0,,clear-night,Clear,2014
2014-03-10T21,62.33,42.71,10.0,0.49,0.0,1013.81,4.16,247.0,,clear-night,Clear,2014
2014-03-10T22,59.88,43.55,10.0,0.55,0.0,1014.17,5.85,266.0,,clear-night,Clear,2014
2014-03-10T23,58.8,42.56,10.0,0.55,0.0,1014.39,5.23,261.0,,clear-night,Clear,2014
2014-03-11T00,56.51,42.5,10.0,0.59,0.0,1014.18,3.03,263.0,,clear-night,Clear,2014
2014-03-11T01,55.21,42.53,9.93,0.62,0.0,1013.54,3.72,281.0,,clear-night,Clear,2014
2014-03-11T02,53.6,43.23,9.92,0.68,0.0,1012.75,4.73,280.0,,clear-night,Clear,2014
2014-03-11T03,53.15,43.94,9.86,0.71,0.0,1012.57,4.74,270.0,,clear-night,Clear,2014
2014-03-11T04,51.12,43.63,9.81,0.75,0.0,1012.26,2.93,278.0,,clear-night,Clear,2014
2014-03-11T05,51.52,44.63,9.79,0.77,0.0,1011.66,3.14,281.0,,clear-night,Clear,2014
2014-03-11T06,49.84,43.62,9.61,0.79,0.0,1011.47,4.38,289.0,,clear-night,Clear,2014
2014-03-11T07,48.6,43.77,9.73,0.83,0.0,1011.76,4.8,299.0,,clear-night,Clear,2014
2014-03-11T08,49.19,44.18,8.63,0.83,0.2,1011.76,6.13,296.0,,clear-day,Clear,2014
2014-03-11T09,53.33,47.16,9.45,0.8,0.0,1012.04,4.67,269.0,,clear-day,Clear,2014
2014-03-11T10,59.33,48.87,9.83,0.68,0.0,1012.13,6.19,290.0,,clear-day,Clear,2014
2014-03-11T11,63.58,49.01,9.96,0.59,0.0,1012.05,9.72,300.0,,clear-day,Clear,2014
2014-03-11T12,67.3,47.62,9.97,0.49,0.0,1011.5,8.21,295.0,,clear-day,Clear,2014
2014-03-11T13,71.53,49.28,10.0,0.45,0.0,1011.07,6.86,287.0,,clear-day,Clear,2014
2014-03-11T14,73.21,48.97,10.0,0.42,0.2,1010.17,4.21,256.0,,clear-day,Clear,2014
2014-03-11T15,75.28,49.47,9.88,0.4,0.0,1009.16,7.31,248.0,,clear-day,Clear,2014
2014-03-11T16,76.96,49.61,9.91,0.38,0.0,1008.22,6.47,239.0,,clear-day,Clear,2014
2014-03-11T17,77.69,49.79,9.93,0.38,0.0,1007.35,6.36,225.0,,clear-day,Clear,2014
2014-03-11T18,76.92,49.49,10.0,0.38,0.0,1006.98,7.09,219.0,,clear-day,Clear,2014
2014-03-11T19,74.61,49.02,9.93,0.41,0.0,1007.0,7.22,209.0,,clear-day,Clear,2014
2014-03-11T20,71.97,49.13,9.81,0.44,0.61,1007.16,6.18,200.0,,partly-cloudy-night,Mostly Cloudy,2014
2014-03-11T21,70.28,49.89,9.9,0.48,0.0,1007.26,5.77,192.0,,clear-night,Clear,2014
2014-03-11T22,70.44,50.76,9.27,0.5,,1007.14,8.37,200.0,,clear-night,Clear,2014
2014-03-11T23,67.54,53.49,7.7,0.61,0.0,1006.93,3.92,224.0,,clear-night,Clear,2014
2014-03-12T00,66.52,53.35,7.47,0.63,,1006.43,7.1,211.0,,clear-night,Clear,2014
2014-03-12T01,61.46,57.03,5.84,0.85,,1006.67,11.26,219.0,rain,rain,Light Rain,2014
2014-03-12T02,60.88,58.88,4.12,0.93,1.0,1005.98,5.42,217.0,rain,rain,Light Rain,2014
2014-03-12T03,60.1,58.21,4.43,0.93,,1005.15,6.45,206.0,rain,rain,Rain,2014
2014-03-12T04,60.02,58.81,4.45,0.96,,1003.8,6.94,186.0,rain,rain,Light Rain,2014
2014-03-12T05,59.93,58.18,6.08,0.94,,1002.38,7.04,182.0,rain,clear-night,Clear,2014
2014-03-12T06,59.95,58.18,5.78,0.94,,1002.45,9.48,210.0,rain,clear-night,Clear,2014
2014-03-12T07,59.95,58.0,4.43,0.93,,1002.28,9.34,213.0,rain,rain,Light Rain,2014
2014-03-12T08,60.0,58.02,6.67,0.93,1.0,1002.36,7.71,235.0,rain,rain,Light Rain,2014
2014-03-12T09,60.86,58.18,9.01,0.91,,1002.56,8.6,249.0,rain,clear-day,Clear,2014
2014-03-12T10,61.12,57.65,9.2,0.88,,1002.67,8.68,256.0,,clear-day,Clear,2014
2014-03-12T11,62.95,58.76,9.83,0.86,,1002.58,10.86,258.0,rain,clear-day,Clear,2014
2014-03-12T12,64.86,57.87,10.0,0.78,,1002.52,14.89,252.0,,clear-day,Clear,2014
2014-03-12T13,66.25,57.28,10.0,0.73,,1002.34,15.77,261.0,,clear-day,Clear,2014
2014-03-12T14,68.06,56.7,10.0,0.67,0.73,1001.98,15.97,254.0,,partly-cloudy-day,Mostly Cloudy,2014
2014-03-12T15,68.44,54.03,10.0,0.6,0.0,1000.57,20.06,268.0,,clear-day,Clear,2014
2014-03-12T16,62.85,49.31,10.0,0.61,0.0,1002.21,23.02,291.0,rain,wind,Breezy,2014
2014-03-12T17,58.08,42.08,10.0,0.55,,1003.99,23.59,312.0,,wind,Breezy,2014
2014-03-12T18,50.87,36.64,10.0,0.58,0.0,1006.64,26.09,297.0,,wind,Windy,2014
2014-03-12T19,47.9,33.57,10.0,0.57,,1008.61,24.12,310.0,,wind,Breezy,2014
2014-03-12T20,46.87,31.26,10.0,0.54,1.0,1010.07,27.41,312.0,,wind,Windy and Overcast,2014
2014-03-12T21,45.2,29.1,10.0,0.53,,1011.59,23.52,328.0,rain,wind,Breezy,2014
2014-03-12T22,44.13,27.77,10.0,0.52,,1012.79,19.2,320.0,,wind,Breezy,2014
2014-03-12T23,43.21,25.46,10.0,0.49,,1013.71,19.82,326.0,,wind,Breezy,2014
2014-03-13T00,42.82,24.45,10.0,0.48,0.0,1014.38,21.1,329.0,,wind,Breezy,2014
2014-03-13T01,40.89,23.46,10.0,0.49,0.0,1014.93,18.29,336.0,,wind,Breezy,2014
2014-03-13T02,39.04,22.99,10.0,0.52,0.22,1015.49,14.74,320.0,,clear-night,Clear,2014
2014-03-13T03,38.0,22.51,10.0,0.53,0.0,1015.43,17.44,311.0,,clear-night,Clear,2014
2014-03-13T04,37.15,22.36,10.0,0.55,0.0,1015.8,13.98,318.0,,clear-night,Clear,2014
2014-03-13T05,36.9,22.31,10.0,0.55,0.0,1016.3,16.98,312.0,,clear-night,Clear,2014
2014-03-13T06,35.78,22.19,10.0,0.57,0.0,1016.96,14.11,319.0,,clear-night,Clear,2014
2014-03-13T07,34.86,22.14,10.0,0.59,0.0,1017.81,15.69,319.0,,clear-night,Clear,2014
2014-03-13T08,34.04,21.17,10.0,0.59,0.0,1018.87,14.13,312.0,,clear-day,Clear,2014
2014-03-13T09,35.17,19.68,10.0,0.53,0.0,1020.14,17.3,328.0,,clear-day,Clear,2014
2014-03-13T10,37.28,19.38,10.0,0.48,0.0,1021.03,16.37,314.0,,clear-day,Clear,2014
2014-03-13T11,40.89,19.11,10.0,0.41,0.0,1021.6,19.01,328.0,,clear-day,Clear,2014
2014-03-13T12,43.16,18.79,10.0,0.37,0.0,1021.88,15.85,329.0,,clear-day,Clear,2014
2014-03-13T13,46.07,17.49,10.0,0.31,0.0,1022.15,16.72,344.0,,clear-day,Clear,2014
2014-03-13T14,48.3,18.49,10.0,0.3,0.0,1022.1,11.88,326.0,,clear-day,Clear,2014
2014-03-13T15,50.17,18.57,10.0,0.28,0.0,1021.45,13.4,340.0,,clear-day,Clear,2014
2014-03-13T16,51.29,18.17,10.0,0.27,0.0,1021.26,10.1,318.0,,clear-day,Clear,2014
2014-03-13T17,52.22,16.83,10.0,0.24,0.0,1021.37,12.97,318.0,,clear-day,Clear,2014
2014-03-13T18,52.83,15.86,10.0,0.23,0.0,1021.74,11.61,327.0,,clear-day,Clear,2014
