dep_2010-01-25_67,hasOrigin,ATL:0.000000,0.000000,0.000000
GeoLocation,GPT:0.000000,0.000000,0.000000
dep_2010-01-31_1923,hasCarrier,DL:0.000000,0.000000,0.000000
GeoLocation,city_Memphis_TN:0.000000,0.000000,0.000000
RDM,locatedIn,city_Redmond_OR:0.000000,0.000000,0.000000
GeoLocation,city_El_Paso_TX:0.000000,0.000000,0.000000
ABQ,serveCity,city_Albuquerque_NM:0.000000,0.000000,0.000000
GeoLocation,GNV:0.000000,0.000000,0.000000
MVY,locatedIn,state_MA:0.000000,0.000000,0.000000
City,city_Monroe_LA:0.000000,0.000000,0.000000
CDV,locatedIn,city_Cordova_AK:0.000000,0.000000,0.000000
City,city_Kalamazoo_MI:0.000000,0.000000,0.000000
city_Springfield_MO,locatedIn,state_MO:0.000000,0.000000,0.000000
City,city_Philadelphia_PA:0.000000,0.000000,0.000000
DRO,serveCity,city_Durango_CO:0.000000,0.000000,0.000000
Airport,UST:0.000000,0.000000,0.000000
city_Columbia_SC,locatedIn,state_SC:0.000000,0.000000,0.000000
Airport,DRO:0.000000,0.000000,0.000000
DCA,locatedIn,state_VA:0.000000,0.000000,0.000000
City,city_Spokane_WA:0.000000,0.000000,0.000000
city_Wilkes-Barre/Scranton_PA,locatedIn,state_PA:0.000000,0.000000,0.000000
city_Pocatello_ID,locatedIn,state_ID:0.000000,0.000000,0.000000
dep_2010-01-31_1923,hasOrigin,ATL:0.000000,0.000000,0.000000
Airport,DSM:0.000000,0.000000,0.000000
GeoLocation,GCK:0.000000,0.000000,0.000000
city_Gustavus_AK,locatedIn,state_AK:0.000000,0.000000,0.000000
dep_2010-01-10_1923,hasCarrier,DL:0.000000,0.000000,0.000000
city_Twin_Falls_ID,locatedIn,state_ID:0.000000,0.000000,0.000000
City,city_Savannah_GA:0.000000,0.000000,0.000000
GeoLocation,GCC:0.000000,0.000000,0.000000
dep_2010-01-15_1923,hasDest,DFW:0.000000,0.000000,0.000000
Departure,dep_2010-01-29_1927:0.000000,0.000000,0.000000
City,city_Longview_TX:0.000000,0.000000,0.000000
CWA,locatedIn,state_WI:0.000000,0.000000,0.000000
Airport,DTW:0.000000,0.000000,0.000000
dep_2010-01-04_67,hasFlight,Flight67:0.000000,0.000000,0.000000
dep_2010-01-31_1927,hasOrigin,ATL:0.000000,0.000000,0.000000
dep_2010-01-25_67,hasCarrier,DL:0.000000,0.000000,0.000000
Airport,DVL:0.000000,0.000000,0.000000
BLI,locatedIn,state_WA:0.000000,0.000000,0.000000
Foggy,meteo_2010_2010-01-22T02:0.000000,0.000000,0.000000
Foggy,meteo_2010_2010-01-22T01:0.000000,0.000000,0.000000
Departure,dep_2010-01-19_1927:0.000000,0.000000,0.000000
Foggy,meteo_2010_2010-01-22T04:0.000000,0.000000,0.000000
Foggy,meteo_2010_2010-01-22T03:0.000000,0.000000,0.000000
City,city_Akron_OH:0.000000,0.000000,0.000000
Foggy,meteo_2010_2010-01-22T00:0.000000,0.000000,0.000000
ABR,locatedIn,city_Aberdeen_SD:0.000000,0.000000,0.000000
Foggy,meteo_2010_2010-01-22T09:0.000000,0.000000,0.000000
Foggy,meteo_2010_2010-01-22T06:0.000000,0.000000,0.000000
Foggy,meteo_2010_2010-01-22T05:0.000000,0.000000,0.000000
Foggy,meteo_2010_2010-01-22T08:0.000000,0.000000,0.000000
DTW,serveCity,city_Detroit_MI:0.000000,0.000000,0.000000
Foggy,meteo_2010_2010-01-22T07:0.000000,0.000000,0.000000
City,city_Manchester_NH:0.000000,0.000000,0.000000
LGA,locatedIn,state_NY:0.000000,0.000000,0.000000
